id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
10561,2005.0,Ice Princess,98,6.0,Tim Fywell,Meg Cabot-Hadley Davis-Hadley Davis,Walt Disney Pictures-Bridget Johnson Films-Skate Away Productions,Comedy-Drama-Family-Sport,"A high-school bookworm transforms into a swan. Brainy Casey Carlyle has never quite fit in. Caught between her fantasy of becoming a championship figure skater and her strong-willed mother, who has her on the fast track to Harvard, she can only hope to be like Nikki, Tiffany and Gen--three elite skating prodigies who are ruthlessly competing on the US National circuit (and have attitudes to match). But when Casey gets the chance to train with Gen and her coach, a disgraced former skating champion who also happens to be Gen's mother, she must dash her own mother's hopes in order to pursue her dream. Now, with only the support of Gen's teenage brother, a hunky Zamboni driver, Casey takes on the challenge of her life when she finds herself competing against the best to make it into the championship circuit and become a real ""ice princess."""
10562,2002.0,The Biggest Fan,93,5.7,Michael Criscione-Michael Meyer,Michael Criscione-LeeAnn Kemp-Michael Meyer,One Chance Productions Inc.-Pervasys Inc.-Tritan Northstar Entertainment-Triton Film Group,Drama,
10563,2003.0,Killer Rats,92,3.4,Tibor Takács,Jace Anderson-Boaz Davidson-Adam Gierasch,Martien Holdings A.V.V.-Millennium Films,Horror-Sci-Fi-Thriller,"""The Brookdale Institute"" is a mysterious, little-known hospital for the criminally insane (a fact which is kept on a need-to know basis). Brookdale has another, more lucrative facet; a safe harbor for the chronically drug-addicted rich and famous, especially the sons and daughters of the above, whose families have tried everything. ""The Institute"" is also for the once-famous, who, having bottomed out, also have no where else to turn but Brookdale. Investigating possible health code violations, ""Jennifer/Samantha"", (Sara Downing), a career-driven reporter for ""The Philadelphia Enquirer"", checks in under the guise of a patient, in hope of getting a hot story. Unbeknownst to her, the real scoop is much more awesome then even she could write about, should she live to tell. Brookdale is infested with super-intelligent, supernaturally empowered killer rats, a by-product of forgotten experiments conducted by ""Dr. William Winslow"" (Ron Perlman), the Chief Psychiatrist at Brookdale. Winslow had abandoned the experiments long ago, however ex-patient/caretaker, ""Ernst"" (Michael Zelniker) has developed a symbiotic, telepathic relationship with the rodents, and they thrive off of each other. As patients mysteriously disappear, and the body count mounts, even The Exterminators, RatMaster General ""Hans"" ('John Paul Young') and his assistant, ""Jim"" (Adam Gierasch) are no contest for the awesome force of this hybrid rodent strain."
10564,1991.0,Truly,,,,,,,
10565,2002.0,The Peeping,93,5.1,Marco Mak,Jing Wong,Tai Seng Entertainment,Action-Drama-Mystery-Romance-Thriller,"Private detective Calvin is hired to tape the sex life of a female politician Kwai Fung Ming, but falls for her instead.  He decides to help her counter-attack Law Sau Nam, who is the mastermind to discredit Kwai. Unexpectedly, Law is only one of the tools in this war."
10566,2002.0,Hellraiser VI: Hellseeker,89,5.1,Rick Bota,Clive Barker-Carl V. Dupré-Tim Day,Miramax-Dimension Films-Neo Art & Logic-Cold Day Ltd.,Horror-Mystery-Thriller,"Kirsty Cotten is now grown up and married to Trevor Gooden. Her memory of the events that took place back at her parent's home and the mental institution have dimmed, but she is still traumatized. One fateful day, the two get into a fatal car crash, killing Kirsty. Now, Trevor finds himself in a strange world full of sexy women, greed and murder, making him believe he may be in hell. He follows the clues all the way to Pinhead."
10567,1999.0,The All New Adventures of Laurel & Hardy: For Love or Mummy,85,4.6,John R. Cherry III-Larry Harmon,Jeffrey Pillars-Joseph Dattorre,Coast Entertainment,Comedy,
10568,1993.0,National Lampoon's Loaded Weapon,84,6.1,Gene Quintano,Don Holley-Tori Tellem-Don Holley,New Line Cinema-3 Arts Entertainment,Action-Comedy-Crime,"A Los Angeles detective is murdered because she has microfilm with the recipe to make cocaine cookies. A ""Lethal Weapon"" style cop team tries to find and stop the fiends before they can dope the nation by distributing their wares via the ""Wilderness Girls"" cookie drive."
10569,2002.0,To': Day of Days: White Knuckle Extreme,,,,,,,
10570,1964.0,The World of Henry Orient,106,6.8,George Roy Hill,Nora Johnson-Nunnally Johnson-Nora Johnson,Pan Arts,Comedy-Drama,"Henry Orient is a madly egocentric and overly amorous avant-garde concert pianist who is hilariously pursued all around New York City by two 14-year-old fans. The girls, Val and Gil chase a harassed Henry all over the city, thwarting his afternoon liaisons with a married woman and leaving utter chaos behind them - until Val's sexually promiscuous mother appears on the scene to put a stop to the girls' shenanigans."
10571,2002.0,Shooters,95,5.7,Glenn Durfort-Colin Teague,Louis Dempsey-Andrew Howard-Gary Young,Catapult Productions-Cool Beans Limited-PFG Entertainment,Crime-Drama-Thriller,
10572,1999.0,Marianne Faithfull: Dreaming My Dreams,,,,,,,
10573,1972.0,Columbo: Season 2,,,,,,,
10574,2004.0,The Keys to the House,105,7.2,Gianni Amelio,Gianni Amelio-Sandro Petraglia-Stefano Rulli,Rai Cinema-Jean Vigo Italia-ACHAB Film-Pandora Filmproduktion-Arena Films-Arte France Cinéma-Bavaria Film-ZDF/Arte-Bayerischer Rundfunk (BR)-Sky-Lakeshore Entertainment-Canal+-Bulbul Films-Eurimages-Filmboard Berlin-Brandenburg (FBB)-Filmförderungsanstalt (FFA),Drama,"""Prepare yourself for suffering if you intend to be close to him."" So speaks the mother of a young woman with severe disabilities, speaking to Gianni, the father of 16-year-old Paolo, himself developmentally disabled. Gianni abandoned the boy at birth, when the child's mother died, and Paulo's aunt and uncle have raised him. They have contacted Gianni and asked him to take Paulo to Berlin for a battery of medical tests. Images of people walking, running, skating, and dancing dot the screen as Gianni and Paulo get to know each other. Over a few days, Gianni tries to sort out his obligations and his desires. Will he accept his role as father to this engaging, mercurial, disabled youth?"
10575,1962.0,The Twilight Zone: Vol. 6,,,,,,,
10576,2004.0,DiG!,107,7.8,Ondi Timoner,Ondi Timoner,Interloper Films,Documentary-Music,"A documentary on the rivalry between two rock bands. On one hand we have The Dandy Warhols, and its leader Courtney Taylor-Taylor, and on the other The Brian Jonestown Massacre, lead by Anton Newcombe. They used to be close friends but their differing lifestyles and ambitions, especially that of Anton Newcombe, have forced them apart, to the point of being enemies."
10577,2000.0,Stiff Upper Lips,4,,,,,Short-Music,"AC/DC performs in the music video ""Stiff Upper Lip"" from the album ""Stiff Upper Lip"" recorded for Elektra Records. The music video begins with the band driving down a city street in a red Hummer. They end up stuck in a traffic jam. They get out and perform the song by the cars in front of a slowly building crowd."
10578,1974.0,The Great Ecstasy of the Sculptor Steiner / How Much Wood Would a Woodchuck Chuck? / La Soufriere,,,,,,,
10579,1972.0,Dracula A.D. 1972,96,6.0,Alan Gibson,Don Houghton-Bram Stoker,Hammer Films,Horror,"In London 1872 - the final battle between Lawrence van Helsing and Count Dracula on top of a coach results in Dracula dying from a stake made from the remains of a wooden wheel. Lawrence dies from his wounds and, as he is buried, a servant of Dracula buries the remains of the stake by the grave and keeps a bottle of Dracula's ashes and the ring. One hundred years later, the colourful 1972, Johnny, the great-grandson of the servant joins up with a ""group"" containing Jessica, the grand-daughter of the present vampire hunter, Abraham van Helsing and with their unknowing help resurrect Dracula in the 20th Century who is determined to destroy the house of Van Helsing, but who can believe that The king of the Vampires really exists and is alive - in 20th Century London?"
10580,1994.0,Baseball,1140,9.2,Ken Burns-Lynn Novick,Ken Burns-David McMahon-Lynn Novick,Florentine Films-The Baseball Film Project-WETA,Documentary-History-Sport,"Ken Burns relates the history of baseball in a fashion similar to that of his Civil War mini series. Old-time photos and illustrations depict the games early years, while newsreels and video clips highlight more recent developments. Players and participants speak in their own words, and sports writers and broadcasters offer commentary on the sport and events they witnessed."
10581,1998.0,Invasion: Earth,50,6.5,Patrick Lau-Richard Laxton,Jed Mercurio,British Broadcasting Corporation (BBC)-The Sci-Fi Channel,Sci-Fi,"One normal night over the Scottish highlands, Flt. Lt. Chris Drake (Vincent Regan) was scrambled and shot down an unidentified flying object little knowing the consequences of this rash act of bravado. At the same time Dr. Amanda Tucker ('Maggie O'Neill') and her assistant Nick Shay ('Paul Shay') were monitoring the sky for intelligent forms of communication and detected much more than they bargained for. The search for the downed aircraft led to the discovery of Lt. Charles Terrell (Anton Lesser), who subsequently turned out to be an army officer who went missing in 1945. After initial reticence Lt. Terrell started to reveal his story about the peaceable Echo's who had abducted him years ago and an ancient, merciless enemy, the nD's, who sought to enslave the Echo's for their own evil purposes. As his story unfolds and the evidence of Dr. Tucker's observations and the construction of the alien spacecraft lends credence to it, the nightmarish prospect of a full scale invasion of the planet Earth starts to become a terrifying reality. Standing against this formidable enemy, that Lt. Terrell is convinced will prevail, are only Major Gen. David Reece ('Fred Ward') and the men of his command. Neither he nor his second in command Squadron Ldr. Helen Knox ('Phyllis Logan') are able to convince their superior officers of the dire situation the Earth faces."
10582,2003.0,Oldboy,120,8.4,Chan-wook Park,Garon Tsuchiya-Nobuaki Minegishi-Chan-wook Park,CJ Entertainment-Egg Films-Show East-CJ E&M Film Financing & Investment Entertainment & Comics-Frontier Works Comic-Formula Comics Entertainment-Moho Film-Stone Comics Entertainment,Action-Drama-Mystery-Thriller,"Abducted on a rainy night in 1988, the obnoxious drunk, Oh Dae-Su, much to his surprise, wakes up locked in a windowless and dilapidated hotel room, for an unknown reason. There, his invisible and pitiless captors will feed him, clothe him and sedate him to avoid committing suicide, and as his only companion and a window to the world is the TV in his stark cell, the only thing that helps Oh Dae-Su keep going is his daily journal. But then, unexpectedly, after fifteen long years in captivity, the perplexed prisoner is deliberately released, encouraged to track down his tormentor to finally get his retribution. Nevertheless, who would hate Oh Dae-Su so much he would deny him of a quick and clean death?"
10583,2003.0,The School of Rock,109,7.1,Richard Linklater,Mike White,Paramount Pictures-Scott Rudin Productions-MFP Munich Film Partners GmbH & Company I. Produktions KG-New Century-Sor Productions-Nickelodeon Movies,Comedy-Music,"After being kicked out of his rock band, guitarist Dewey Finn faces a mountain of debts and depression. He shares an apartment with an old band member, Ned Schneebly, who is now a substitute teacher. Dewey accepts a job as a substitute teacher at a snobbish private elementary school where his attitude and hijinx have a powerful result on his students. He learns they are talented young musicians, and he decides to form a rock band with them to win the $10,000 prize money in a local band contest. Once Dewey wins a competition called ""Battle of the Bands"", the prize money would solve his financial problems and put him back in the rock music spotlight."
10584,1999.0,Revolutionary Girl Utena: The Movie,85,7.1,Kunihiko Ikuhara,Chiho Saitô-Yoji Enokido-Kunihiko Ikuhara,J.C. Staff-King Records-Movic-Sega of America-Shogakukan-Shôjo Kakumei Utena Production Co.-Star Child Recording-TV Tokyo,Animation-Action-Adventure-Comedy-Drama-Fantasy-Romance,"A handsome youth by the name of Tenjo Utena transfers to the distinguished Ohtori Academy. But Utena's true identity is actually a girl, who due to a certain event from her past, has decided to cross-dress in order to fulfill the highest of ambitions. But at Ohtori Academy she meets none other than her old lover, Kiryuu Touga, who wears the Mark of the Rose on his finger, which is the sign of a duellist. Because of her possessing the exact same ring, Utena is challenged by the student body vice president, Saionji Kyouichi, to a duel in the floating rose garden. The reason for this duel is none other than the acquisition of the ""Rose Bride""'s body, for with it comes the ""power to revolutionize the world."""
10585,1998.0,Duplicate,164,5.6,Mahesh Bhatt,Robin Bhatt-Akash Khurana-Javed Siddiqui,Dharma Productions,Action-Comedy-Crime-Thriller,"Bablu (Shah Rukh Khan), an aspiring chef, works in a hotel where Sonia Kapoor,(Juhi) works with him as banquet manager at the restaurant. His look-alike Manu (Shah Rukh Khan), a gangster, robs a bank along with his friend (Gulshan Grover) but gets caught. He comes out of prison and discovers that his cohort has double-crossed him. He murders his partner and escapes from the scene of the crime...without the money. Bablu stumbles on the money and keeps it. Manu's lover Lily (Sonali Bendre) mistakes Bablu to be Manu and spirits him away. Manu takes shelter in Bablu's house and realizes that he can use their resemblance to his advantage.Then starts the fun-ride with Babloo constantly being mistaken for Manu. With both Sonia and Lily after him, Manu furious and the Law taking him to be Manu, Babloo faces a tough time. And then, Manu kidnaps Bibi (Farida Jalal) Babloo's mother and holds her hostage."
10586,1991.0,Red Green: Stuffed and Mounted 5,,,,,,,
10587,1994.0,Nightfire,97,3.9,Mike Sedan,Mike Sedan-Catherine Tavel-Helen Haxton,Miklen Entertainment-Triboro Entertainment,Drama-Thriller,"Lydia and Barry are unhappily married. They live on a very expensive, but remote ranch. She is a powerful businesswoman yet neglectful wife. Poor Barry turns to kinky sex to combat her frigidity. A swinging couple, Gwen and Cal suddenly appears at the door claiming their car broke down. They were really hired by Barry to warm up his wife. Plenty of fondling ensues, but Lydia remains unmoved. Barry starts getting uglier."
10588,2003.0,Fear X,91,6.0,Nicolas Winding Refn,Nicolas Winding Refn-Hubert Selby Jr.,American Entertainment Investors-Det Danske Filminstitut-Fear X Ltd.-Moviehouse Entertainment-NWR Film Productions-Nordisk Film-TV2 Danmark,Thriller,"After his wife is murdered in a parking garage, mall security agent Harry obsessively studies security camera footage in order to find out who has killed her and why. After the discovery of a meaningful clue, his investigation soon takes a dark turn."
10589,2005.0,Daphne in the Brilliant Blue,,,,,,,
10590,1975.0,Lips of Blood,88,6.0,Jean Rollin,Jean-Loup Philippe-Jean Rollin,Nordia Films-Off Production-Scorpion V,Horror,This erotic vampire film features a young man on a strange quest after recognizing a castle on a poster. He seems to remember the castle from his childhood and eventually finds it with the aid of a strange woman dressed in white. It turns out that his family has been keeping the secret of vampirism from him.
10591,2000.0,Stardom,100,5.7,Denys Arcand,Denys Arcand-Jacob Potashnik,Alliance Atlantis Communications-Serendipity Point Films-Cinémaginaire Inc.-Ciné B-Téléfilm Canada-Quebec Film and Television Tax Credit-Canadian Film or Video Production Tax Credit (CPTC)-The Movie Network (TMN)-Société de Développement des Entreprises Culturelles (SODEC)-Super Écran-Ontario Film and Television Tax Credit (OFTTC)-Canal+-Ministère de la Culture et de la Communication-Centre National de la Cinématographie (CNC),Drama-Comedy,"A sports photographer in rural Canada sends a picture of a high school athlete, Tina Menzhal, to a Montréal fashion agency. This starts Tina on a career taking her from Canada to Paris to Montréal again, to Manhattan, to the world, and then home, through two boyfriends, two husbands, and innumerable TV interviews, either with nasty smiling scandalmongers or with gushing witless twits. In nearly every case, Tina never gets to finish a sentence. She has a suave agent, paparazzi are everywhere (""What the celebs forget, there's always a camera,"" says one), and a documentary filmmaker is on hand as well. What is it that Tina thinks, feels, and wants: will we ever find out?"
10592,2002.0,Skinwalkers,100,7.3,Chris Eyre,James Redford,Carlton International Media-Granada Entertainment-Public Broadcasting Service (PBS)-WGBH-Wildwood Enterprises,Crime-Drama-Mystery,"Faced with the murder of three medicine men, Navajo police must find the culprit. That the murders appear to be the work of a Skinwalker, or bad medicine man, complicate and illuminate the detective's work."
10593,1945.0,And Then There Were None,97,7.6,René Clair,Agatha Christie-Dudley Nichols,Rene Clair Productions,Crime-Drama-Mystery-Thriller,"Seven guests, a newly hired personal secretary and two staff are gathered for a weekend on an isolated island by the hosts the Owens who are delayed. At dinner a record is played and the host's message alleges that all the people present are guilty of murder and suddenly the first of them is dead, then the next - It seems that one of them is the murderer but the leading person is always the person who is murdered next and at last only two people are left."
10594,1997.0,Tower of Terror,89,6.3,D.J. MacHale,D.J. MacHale,Walt Disney Television,Action-Adventure-Comedy-Drama-Family-Fantasy-Musical,"The film starts out when 5 people walk into an elevator, but something goes very wrong. The elevator collapses 11 floors and the five people roam around the hotel as ghosts. 60 years later, reporter Buzzy (Steve Guttenberg) and his niece Anna (Kirsten Dunst) are trying to find out the mystery of the hotel. An old lady named Abigail tells them that if they find a belonging of each person on the elevator they will be free from the hotel."
10595,1993.0,Bill Monroe: The Father of Bluegrass,91,7.8,Steve Gebhardt,Larry Nager,,Documentary-Music,"Features performances by Bill Monroe & the Blue Grass Boys, Lester Flatt, Emmylou Harris, Paul McCartney, the Osborne Brothers, Dolly Parton, Ricky Skaggs, Marty Stuart, John Hartford and a once-in-a-lifetime Blue Grass Boys reunion. Rare 1990s performances from Monroe's final years including many of the greatest songssuch as ""Uncle Pen"" and ""Muleskinner Blues."""
10596,2003.0,National Security,88,5.6,Dennis Dugan,Jay Scherick-David Ronn,Columbia Pictures-Outlaw Productions-Intermedia Films-The Firm,Action-Comedy-Crime-Thriller,"Earl and Hank have only one thing in common: they're both L.A.P.D. rejects. One just got kicked out, the other can't even get in. After confronting each other on opposite sides of the law during a traffic stop that escalates out of control, these two luckless individuals end up partnered as lowly security guards. Despite being damned to the lowest rung of the law enforcement ladder, Earl and Hank uncover a sophisticated smuggling operation led by Nash and his band of thugs. When Earl and Hank get their hands on some hot property, they go on the run from, first the bad guys, then the L.A.P.D.--led by Lt. Washington and Detective McDuff. What these two unlikely partners do to law enforcement is a crime, but they just might save the day. That is, if they don't kill each other first."
10597,2000.0,Inspector Morse 33: The Remorseful Day,,,,,,,
10598,2004.0,Chappelle's Show: Season 2,,5.1,Neal Brennan-Rusty Cundieff,Neal Brennan-Neal Brennan-Dave Chappelle,Marobru Inc.,Comedy-Music,
10599,1978.0,Doctor Who: The Androids of Tara,25,7.5,Michael Hayes,David Fisher-Sydney Newman,,Adventure-Drama-Family-Sci-Fi,"When Romana goes fishing for the fourth segment to the Key to Time, the Doctor just goes fishing. While on the planet of Tara, both are taken in (somewhat against their will) by two factions, both trying to achieve the throne of Tara. While Romana is mistaken for an android by Count Grendel, the Doctor and the Prince are drugged after the Doctor agrees to help repair his android."
10600,2003.0,Epoch: Evolution,94,4.4,Ian Watson,Jonathan Raymond-Sam Wells,Unified Film Organization,Action-Mystery-Sci-Fi-Thriller,"10 years since the the first Alien object called Torus arose, two more have risen. The first torus changed the worlds view dramatically not just political but even on a religious basis. DR. Mason Rand is on the run from religious zealots, Genesis Coalition, who fear the epidemic ramifications that will be brought on because of what DR. Rand knows. Dr. Rand has everything to loose he's already lost his wife and now his son's life is at risk."
10601,1972.0,The Discreet Charm of the Bourgeoisie,102,7.9,Luis Buñuel,Luis Buñuel-Jean-Claude Carrière,Greenwich Film Productions,Comedy,Several bourgeois friends planning to get together for dinner experience a succession of highly unusual occurrences that interfere with their expected dining enjoyment.
10602,2004.0,800 Bullets,,,,,,,
10603,2001.0,Rudolph the Red Nosed Reindeer and the Island of Misfit Toys,74,5.7,William R. Kowalchuk Jr.,Robert May-Johnny Marks-Kevin Hopps,Cayre Brothers-Goodtimes Entertainment-GT Merchandising and Licensing-Golden Books Family Entertainment-Tundra Productions,Animation-Adventure-Comedy-Family-Fantasy-Musical,
10604,1988.0,Dominick and Eugene,111,7.1,Robert M. Young,Corey Blechman-Danny Porfirio-Alvin Sargent,Orion Pictures,Drama,"Dominick and Eugene are twins, but Dominick is a little bit slow due do an accident in his youth. They live together, with Dominick working as garbage man to put Eugene through medical school. Their relationship becomes strained when Eugene must decide between his devotion to his brother, or his need to go away to complete his training. Things are also not helped by Dominick's co-worker, or Eugene's budding romance."
10605,1976.0,The Front,95,7.4,Martin Ritt,Walter Bernstein,Columbia Pictures-Devon/Persky-Bright-Jack Rollins & Charles H. Joffe Productions-Martin Ritt Productions-Persky-Bright Productions-Rollins-Joffe Productions,Drama,"In the early 1950s Howard Prince, who works in a restaurant, helps out a black-listed writer friend by selling a TV station a script under his own name. The money is useful in paying off gambling debts, so he takes on three more such clients. Howard is politically pretty innocent, but involvement with Florence - who quits TV in disgust over things - and friendship with the show's ex-star - now himself blacklisted - make him start to think about what is really going on."
10606,1974.0,Little House on the Prairie: Season 1,60,7.4,,Blanche Hanalis-Laura Ingalls Wilder-Michael Landon,Ed Friendly Productions-National Broadcasting Company,Drama-Family-Romance-Western,"A long-running drama based upon the ""Little House"" series of books by Laura Ingalls Wilder, ""Little House on the Prairie"" follows the lives of the simple, farming Ingalls family: Charles, Caroline, Mary, Laura, Carrie and then Grace and the later adopted Albert, James and Cassandra, who settle into a quaint little house on the banks of Plum Creek near the small town of Walnut Grove during the late 1800s. Often narrated by Laura, the series follows her simple farm upbringing from her childhood until her adulthood with Almanzo Wilder with whom she starts a family of her own. While the series is based upon the Little House books (and thus the real life of author Laura Ingalls Wilder), it is a very loose adaptation, with mostly only key events and elements of fact surviving the transition from book to TV series, the most important being Mary's eventual blindness, and Laura's future. Several other fictitious (some factual) characters make up the friendly community of Walnut Grove, including teacher Miss Beadle (succeeded by two other teachers, then Laura, then Etta Plum), Dr. Hiram Baker, Rev. Robert Alden, Mr. Hanson (of the Hanson lumber mill), and the well-to-do Olesons, owners of the local mercantile, and also the primary rivals of the Ingalls family (except the Oleson patriarch). Family friends include the Edwards family, the Garvey family and the Carters, who, in the final season, move into the Ingalls' little house."
10607,2002.0,We Were Soldiers,138,7.2,Randall Wallace,Harold G. Moore-Joseph L. Galloway-Randall Wallace,Icon Entertainment International-Motion Picture Production GmbH & Co. Erste KG-Wheelhouse Entertainment,Action-Drama-History-War,"A telling of the 1st Battalion, 7 Cavalry Regiment, 1st Calvary Division's battle against overwhelming odds in the La Drang valley of Vietnam in 1965. Seen through the eyes of the battalion's commander, Lieutenant Colonel Hal Moore (played by Mel Gibson), we see him take command of the battalion and its preparations to go into Vietnam. We also see how the French had, years earlier, been defeated in the same area. The battle was to be the first major engagement between U.S. and N.V.A. forces in South Vietnam, and showed the use of helicopters as mobility providers and assault support aircraft."
10608,1999.0,Trick,89,7.2,Jim Fall,Jason Schafer,Good Machine-Roadside Attractions,Comedy-Music-Romance,"Gabriel, an aspiring writer of Broadway musicals, meets Mark, a muscled stripper, who picks him up on the subway. They spend the night trying to find somewhere to be alone... forced to contend with Gabriel's selfish roommate, his irritating best friend, and a vicious, jealous drag queen in a gay dance club. The sun rises on a promising new relationship."
10609,1978.0,Best of The Muppet Show: Harry Belafonte / Linda Ronstadt / John Denver,,,,,,,
10610,2002.0,Desert Saints,88,6.1,Richard Greenberg,Richard Greenberg-Wally Nichols,City Heat Productions-Prufrock Pictures-Sagg Main Productions,Action-Romance-Thriller,"The nature of temptation. Banks is a hit man, the best, usually working for Latin American drug cartels. He picks up solitary women, uses them briefly for a job, then kills them. He's in the Southwest, headed toward Mexico, when he picks up Bennie, a woman leaving an abusive marriage, going to Paradise, Arizona. The film follows three tracks: Banks's slow recruitment of Bennie, the set-up for the hit at a swank resort in Mexico, and the FBI's close pursuit of Banks, whom they want alive in hopes he'll rat out his bosses. Bennie may not be who she seems, and there may be a chink in Banks's tough-guy armor. Guns, money, and a chance at Paradise..."
10611,2004.0,Wrestlemania XX 2004,275,8.2,Kevin Dunn,Ed Koskey,Titan Sports,Sport,"* United States Champion, Big Show vs John Cena - Raw Tag Team Champions, Rob Van Dam and Booker T vs The Dudley Boyz, Mark Jindrak and Garrison Cade and La Resistance. - Chris Jericho vs Christian. - Goldberg vs Brock Lesnar. - Cruiserweight Battle Royal - Chavo Guerrero (Cruiserweight Champion) vs Rey Mysterio vs Tajiri vs Akio vs Nunzio vs Shannon Moore vs Jamie Noble vs Funaki vs Kidman vs Ultimo Dragon. - Loser gets her head shaved - Victoria (Women's Champion) vs Molly Holly - WWE Smackdown! Tag Team Champions - Rikishi and Scotty 2 Hotty vs The Basham Brothers vs The APA vs Shelton Benjamin and Charlie Haas. - The Rock and Mick Foley vs Randy Orton vs Batista vs Ric Flair. - WWE Champion, Eddie Guerrero vs Kurt Angle. - The Undertaker vs Kane. - World Heavyweight Champion - Triple H vs Shawn Michaels vs Chris Benoit."
10612,1960.0,Swiss Family Robinson,126,7.2,Ken Annakin,Lowell S. Hawley-Johann David Wyss,Walt Disney Productions,Adventure-Family,"A family in route to New Guinea is shipwrecked on a deserted tropical island. They are forced to remain on the island because of the damage to the ship and the pirates that are roaming the islands. They create a home on the island (centering around a huge tree house) and explore the island and its wildlife. Plenty of adventure ensues as the family deals with issues of survival and pirates, and the brothers must learn how to live on the island with an uncertain future."
10613,1984.0,A Soldier's Story,101,7.2,Norman Jewison,Charles Fuller-Charles Fuller,Columbia Pictures-Caldix,Crime-Drama-Mystery-War,A black soldier is killed while returning to his base in the deep south. The white people of the area are suspected at first. A tough black army attorney is brought in to find out the truth. We find out a bit more about the dead soldier in flashbacks - and that he was unpopular. Will the attorney find the killer ?
10614,2003.0,Beethoven's 5th,91,4.2,Mark Griffiths,Cliff Ruby-Elana Lesser-John Hughes,Universal Studios Home Entertainment Family Productions-Capital Arts Entertainment,Comedy-Family-Adventure,
10615,1979.0,Opening Night,,,,,,,
10616,2001.0,Bob & Rose,47,7.8,,Russell T. Davies,Red Production Company,Comedy-Drama-Romance,
10617,1963.0,Contempt,103,7.7,Jean-Luc Godard,Alberto Moravia-Jean-Luc Godard,Rome Paris Films-Les Films Concordia-Compagnia Cinematografica Champion,Drama-Romance,"Paul Javal is a writer who is hired to make a script for a new movie about Ulysses more commercial, which is to be directed by Fritz Lang and produced by Jeremy Prokosch. But because he let his wife Camille drive with Prokosch and he is late, she believes, he uses her as a sort of present for Prokosch to get get a better payment. So the relationship ends."
10618,1991.0,Cape Fear: Bonus Material,,,,,,,
10619,1996.0,Sgt. Kabukiman,,,Don DuPree,,Buena Vista Television,Talk-Show,
10620,1940.0,The Philadelphia Story,112,8.0,George Cukor,Donald Ogden Stewart-Philip Barry-Waldo Salt,Metro-Goldwyn-Mayer (MGM),Comedy-Romance,"Philadelphia socialites Tracy Lord and C.K. Dexter Haven married impulsively, with their marriage and subsequent divorce being equally passionate. They broke up when Dexter's drinking became excessive, it a mechanism to cope with Tracy's unforgiving manner to the imperfect, imperfections which Dexter admits he readily has. Two years after their break-up, Tracy is about to remarry, the ceremony to take place at the Lord mansion. Tracy's bridegroom is nouveau riche businessman and aspiring politician George Kittredge, who is otherwise a rather ordinary man and who idolizes Tracy. The day before the wedding, three unexpected guests show up at the Lord mansion: Macaulay Connor (Mike to his friends), Elizabeth Imbrie - the two who are friends of Tracy's absent brother, Junius- and Dexter himself. Dexter, an employee of the tabloid Spy magazine, made a deal with its publisher and editor Sidney Kidd to get a story on Tracy's wedding - the wedding of the year - in return for Kidd not publishing a salacious story with accompanying photographs of Tracy's father, Seth Lord, with a New York showgirl named Tina Marra. In reality, Mike and Liz are the reporter and photographer respectively for Spy. Mike and Liz don't particularly like this assignment or working for Kidd, but they need to make a living as their chosen other fields as serious writer and painter don't pay the bills. A suspicious Tracy is onto them, the entire truth which Dexter admits to her. Tracy decides to turn the tables on Mike and Liz. However, hours before the wedding, as the more self-assured Dexter and Liz get to work on how to get the Lords out from under Spy's threats, Tracy and Mike, both inebriated, go on a journey of self-discovery with Tracy ultimately coming to her realizations a little faster than Mike."
10621,1965.0,Live and Swingin': The Ultimate Rat Pack Collection,,,,,,,
10622,2000.0,Bless the Child,107,5.1,Chuck Russell,Cathy Cash Spellman-Thomas Rickman-Clifford Green,Paramount Pictures-Icon Entertainment International-Munich Film Partners & Company (MFP) BTC Productions,Crime-Drama-Horror-Thriller,"Omens and concepts of good vs. evil have no place in Maggie O'Connor's well-ordered, practical universe. Her life revolves around her job as a nurse at a busy New York City hospital, until one rainy night, her sister Jenna abandons her newborn, autistic daughter at her home. Maggie takes the baby in, and she becomes the daughter she never had. Six years later Jenna suddenly re-appears with a mysterious new husband, Eric, and abducts Cody. Despite the fact that Maggie has no legal rights to Cody, F.B.I. Agent John Travis, an expert in ritual homicide and occult-related crime, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children. The little girl, it soon becomes clear, is more than simply ""special"". She manifests extraordinary powers that the forces of evil have waited centuries to control, and her abduction sparks a clash between the soldiers of good and evil that can only be resolved, in the end, by the strength of one small child and the love she inspires in those she touches."
10623,2000.0,Tell Me No Lies,,,,,,,
10624,1998.0,Savior,103,7.3,Predrag Antonijevic,Robert Orr,Initial Entertainment Group,Drama-War,"Joshua is a former U.S. military official who fled to the Foreign Legion when his wife Maria was killed by Muslim fundamentalists in Paris, and now he's a mercenary, fighting in the Yugoslav war on the Serbian side against Muslims."
