id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
6134,2004.0,Collateral,120,7.5,Michael Mann,Stuart Beattie,Paramount Pictures-DreamWorks-Parkes+MacDonald Image Nation-Edge City-Caffeination,Crime-Drama-Thriller,"LA cabbie Max Durocher is the type of person who can wax poetic about other people's lives, which impresses U.S. Justice Department prosecutor Annie Farrell, one of his fares, so much that she gives him her telephone number at the end of her ride. Although a dedicated man as seen through the efficiency in which he does his work, he can't or won't translate that eloquence into a better life for himself. He deludes himself into believing that his now twelve year cabbie job is temporary and that someday he will own his own limousine service. He even lies to his hospitalized mother that he already owns one, with a further lie that he tells her as such primarily to make her happy, rather than the truth which is that he won't do anything to achieve that dream. One night, Max picks up a well dressed man named Vincent, who asks Max to be his only fare for the evening. For a flat fee of $600, plus an extra $100 if he gets to the airport on time - Vincent wants Max to drive him to five stops that evening. Max somewhat reluctantly agrees. Max learns the hard way at their first stop when a body falls from a third story apartment window and lands dead on top of his cab that Vincent is a contract hit man. Vincent's main goal, as per his current contract, is to kill five people, one at each of the stops, but he will not let others get in the way of that goal, even if it means killing them, including Max. As Vincent forces Max to continue driving him for the evening, Max tries slyly at every turn to take back control of his life from Vincent, especially when Max learns of one of the names on Vincent's hit list. Meanwhile, LAPD narcotics detective, Ray Fanning, and ultimately the FBI get involved when Vincent's first victim is associated with a case in which Ray is working undercover. Ray is able to piece together information which makes him hot on Max and Vincent's tail."
6135,2002.0,The Firm Body Sculpting: Cardio Sculpt,33,,Andrea Ambandos,,,Sport,
6136,2003.0,The Kiss,90,5.6,Gorman Bechard,Gorman Bechard-Stephen Manzi,Kingman Films International,Comedy-Drama-Romance,"A newly promoted book editor discovers a potential best seller, although unfinished, manuscript buried in her predecessor's office. Moved by the passionate love story and drawing parallels to her own life, she embarks on a journey to find the author and the missing ending only to find an old loner who is still struggling to cope with the death of his wife twenty years prior. The two eventually form a close friendship, each drawing wisdom and strength from each other allowing him to write the final chapter on his romance with his wife before succumbing to cancer and inspiring her to find a lost love."
6137,2002.0,The Red Sneakers,109,4.7,Gregory Hines,Jeffrey Rubin-Mark Saltzman,Dufferin Gate Productions-Showtime Networks,Fantasy,A kid named Reggie Reynolds is a high school student who is good in the classroom but not so good on the basketball court. But one day he meets a junk dealer who gives him a pair of old gym shoes that once were worn by an all-star in the Negro Basketball leagues in the 1930s. Reggie puts the red sneakers on and he is immediately playing like a superstar on the basketball court. He gets the attention of a major shoe company executive who wants Reggie to switch from the old red sneakers that he is wearing to his company's brand. But Reggie knows if he's not wearing those magical old red sneakers he is back on the sideline.
6138,1990.0,Poirot,50,7.7,Edward Bennett,Clive Exton-Agatha Christie,Picture Partnership Productions,Crime-Drama-Mystery-Thriller,"Poirot and Captain Hastings travel to Cornwall at the request of Mrs. Pengelly but arrive to find that the woman is dead. She had told Poirot the previous day that she feared her dentist husband, Edward Pengelly, had been having an affair with his pretty receptionist and that further, he was trying to poison her. Apart from her husband, she has a niece and her fiancé, but no other relatives in the village. When Inspector Japp arrests the husband for murder, the Belgian detective is convinced that the wrong person is in the dock."
6139,2004.0,Sports Illustrated Swimsuit Edition: 2004,,,,,,,
6140,2001.0,Southlander: Diary of a Desperate Musician,80,6.2,Steve Hanft,Steve Hanft-Rossie Harris-Bob Stephenson,Propaganda Films,Drama-Music-Comedy,"In a city of desperate musicians, it takes a little bit more than talent to beat the odds. The MoleTron keyboard was Chance's ticket out of town. With it, the gig and the girl were his. But in the Southlander game, you might get a little bit more than you bargained for. Earth people are 'onto' the sound of the MoleTron synthesizer, which Chance, the 'Chosen One' chases after."
6141,1984.0,Flashpoint,93,6.5,William Tannen,George LaFountaine-Dennis Shryack-Michael Butler,HBO Pictures-Silver Screen Partners,Action-Crime-Drama-Mystery-Thriller,"Two Texas border guards, a young hotshot and his older and more cynical partner, find a jeep buried for 20 years in the desert, with a skeleton, a scoped rifle, and a box with $800,000 in cash. They decide to keep the money, but quietly check up on the cryptic info they've found on the dead driver. Soon, the Feds are running all over the place, and it looks like the jeep may be linked to the JFK assassination. But the Feds are trying to cover it up, and eliminate anyone who knows about the jeep."
6142,2003.0,Law & Order: Special Victims Unit: The Fifth Year,,,,,,,
6143,1948.0,Louisiana Story,78,6.9,Robert J. Flaherty,Frances H. Flaherty-Robert J. Flaherty,Robert Flaherty Productions Inc.-Standard Oil,Adventure-Drama,"A young Cajun boy named Alexander Napolean Ulysses Latour spends his time on a Louisiana bayou. There he plays, fishes and hunts, worrying only about the alligators which infest its waters. The boy's innocent routine changes forever when his father signs a lease agreement with an oil company which brings a derrick into their corner of the bayou."
6144,1991.0,Ranma 1/2: Big Trouble in Nekonron China,74,7.1,Shûji Iuchi,Ryôta Yamaguchi-Shûji Iuchi-Rumiko Takahashi,Kitty Films,Animation-Comedy-Fantasy-Sci-Fi,"When Prince Kirin of the 7 Lucky Gods shows up at the Tendo dojo looking for his bride-to-be, guess who's accidentally holding the scroll that signifies his future mate? Why, Akane, of course, and the rest of the Ranma crew is forced to take a boat to China in order to save her from the horrors of marriage and a diet of pickled vegetables."
6145,1999.0,The King of Masks,,,,,,Talk-Show,
6146,2002.0,Brother's Keeper,90,4.9,John Badham,Steven Baigelman-Glenn Gers,USA Network-Trilogy Entertainment Group-New Line Television-British Columbia Film Commission-Gabriel Simon Production Services,Thriller-Crime-Drama,
6147,1992.0,Beyond the Law,,,,,,,
6148,2003.0,World Cup Soccer Highlights,,,,,,,
6149,2003.0,Dragon Ball Z: Frieza,,,,,,Animation-Action-Comedy-Drama,
6150,1995.0,Wigstock: The Movie,85,6.8,Barry Shils,,The Samuel Goldwyn Company,Documentary,"Documentary/Concert film covering the annual Drag festival in New York City. Highlights include a performance by drag diva, Ru Paul, and the infamous Lypsinca."
6151,1989.0,Teen Witch,90,6.2,Dorian Walker,Robin Menken-Vernon Zimmerman,Trans World Entertainment,Comedy-Fantasy-Romance,Louise is not very popular at her high school. Then she learns that she's descended from the witches of Salem and has inherited their powers. At first she uses them to get back at the girls and teachers who teased her and to win the heart of the handsome footballer's captain. But soon she has doubts if it's right to 'cheat' her way to popularity.
6152,1984.0,Heritage: Civilization and the Jews,540,6.8,,Abba Eban,,Documentary,
6153,2004.0,Bill Engvall: A Decade of Laughs,,,,,,,
6154,2004.0,Sesame Street: What's the Name of That Song,50,5.1,Victor DiNapoli,Lou Berger-Luis Santeiro,Sesame Workshop,Family,"Come one, come all for Sesame Street's 35th anniversary musical gathering! Is there one song the whole world can sing together? Find out when Super Grover embarks on an outrageous mission. There's musical mayhem when Oscar the Grouch gets a song stuck in Big Bird's head and our yellow-feathered friend begins his own search for someone to help him name that tune."
6155,2000.0,Disappearing Acts,115,6.4,Gina Prince-Bythewood,Terry McMillan-Lisa Jones,Amen Ra Films-HBO Films,Drama-Romance,"Zora Banks is a school teacher and aspiring singer hoping to become a successful star while taking a break from heartache. Franklin Swift is a down-on-his-luck construction worker and not-quite divorced father of two hoping to start his own business. The two meet and fall in love and during the course of the stormy relationship, they both come to some startling conclusions about love and each other."
6156,2003.0,Toto: 25th Anniversary: Live in Amsterdam,103,8.6,,,,,"Toto were formed in LA in the late 70's by a group of friends who were all much in demand session musicians. They went on to epitomise the classic American pop/rock sound of the 80's and 90's with hit albums and singles including Hold The Line, Africa, I Won't Hold You Back and the multi-Grammy winning Rosanna. 2003 is the 25th Anniversary of the release of the band's eponymous debut album in 1978 and this DVD has been filmed as part of the band's official celebration of that milestone. Live In Amsterdam was recorded in front of a fanatical crowd in 2003 during the world tour in support of their most recent album Through The Looking Glass. The set includes all their hits, tracks from the new album and live favourites."
6157,1997.0,Hoodlum,130,6.3,Bill Duke,Chris Brancato,United Artists,Crime-Drama,"The film focuses on the war of two gangs in 1930s Harlem for the control of illegal gaming - one headed by black strategic godfather Bumpy Johnson and another by white ruthless hothead Dutch Schultz. Negotiations proposed by white syndicate boss Lucky Luciano never get under way, blood flows and Johnson gets jailed. When Johnson is paroled, he gets the work of enforcer for mighty Stephanie ""The Queen"" St. Clair. She is also jailed for racketeering and when she leaves she makes him promise ""no violence""."
6158,1995.0,Circle of Friends,103,6.6,Pat O'Connor,Andrew Davies-Maeve Binchy,Price Entertainment-Lantana-Bórd Scannán na hÉireann-The Rank Organisation,Drama-Romance,"'Circle Of Friends' is set in 1950's Ireland. The movie focuses on Benny Hogan and her best friend, Eve Malone. The story centers around Benny and Eve as they enter student life at University College, Dublin. Here Benny and Eve reunite with their childhood friend, the ice-cool Nan Mahon, the 'college belle'. They also encounter the handsome and charming Jack Foley, whom Benny quickly falls for."
6159,1993.0,Freaked,86,6.3,Tom Stern-Alex Winter,Tim Burns-Tom Stern-Alex Winter,Tommy,Comedy-Sci-Fi,"A company that produces a toxic chemical tries to improve its image via a popular spokesperson, Ricky Coogan. Ricky travels to South America to get a first-hand look at the chemical's effects and finds himself at a mutant freak farm. Elijah, who runs the farm, is only too happy to have new subjects on which to try his freak machine. The very chemical that Ricky is supposed to promote is the one responsible for creating the great variety of freaks."
6160,1998.0,Generator Gawl,30,6.0,,Hidefumi Kimura-Fumihiko Shimo-Manabu Ishikawa,Nihon Victor-Tatsunoko Production,Animation-Adventure-Action-Comedy-Sci-Fi,"Gawl, Koji, and Ryo, three young scientists from the future, time travel to early 21st-century Japan to stop a terrible threat from undoing civilization. As they fight against time, their quest disrupts the lives of the townspeople, and the trio must use their incredible intelligence, along with Gawl's unique abilities, to protect their identities, their friends, and their future."
6161,2004.0,Criminal,87,6.4,Gregory Jacobs,Fabián Bielinsky-Gregory Jacobs-Steven Soderbergh,Warner Independent Pictures (WIP)-2929 Productions-Section Eight-Criminal Films Inc.,Comedy-Crime-Drama-Thriller,"In Los Angeles, Richard Gaddis and a Mexican immigrant named Rodrigo, both small time con men, meet in the progress of one of their cons gone wrong, the other who proves to be the savior in the situation. Richard is looking for someone to replace his old partner, ""the Jew"", so that he can move onto bigger cons, while Rodrigo is trying to obtain money to help his ill father pay off some major debts. Despite their differences in operation - Richard whose cons are more in your face and he working on the premise that one needs to look rich to get rich, while Rodrigo doesn't like to bring attention to himself and thus his grifting ways - they decide to join forces. Although neither fully trusts the other, their partnership is forged on what the other can do for him: Richard figures that Rodrigo's innocent look can play to their advantage, while Rodrigo - who Richard renames ""Brian"" to make him seem more Caucasian and thus trustworthy - sees working with Richard as a means to get to his financial goals quicker. After some some small cons as tests to see how the other operates and to see what his strengths and weaknesses may be, they stumble onto a bigger scam which may net them somewhere in the realm of six figures. That scam is to sell a counterfeit currency note produced by one of Richard's old and less than trustworthy associates to a collector in town, they passing the note off as the rare authentic. Beyond their potential take getting diluted with each additional person that is brought in on the scam either from the plan itself or in them needing to adapt to changing circumstances, the scam gets more more complex due to the complicated relationship Richard has with his younger siblings, Valerie and Michael, who work as a concierge and a bellboy at the same upscale hotel where much of the con will take place. But as they are both con men, is one or are both working on a bigger play without the other knowing?"
6162,1963.0,Donovan's Reef,109,6.9,John Ford,Frank S. Nugent-James Edward Grant-Edmund Beloin,John Ford Productions,Adventure-Comedy-Romance,"In an ideal society on a picturesque South Sea island, there are people of several races and backgrounds living together in harmony. John Wayne is a WWII hero, who worked hard to own a shipping company and finds his true love. She is as strong a woman as he is a man. An adventure and love story."
6163,1990.0,Betsy's Wedding,94,5.6,Alan Alda,Alan Alda,Touchstone Pictures-Silver Screen Partners IV-Martin Bregman Productions-Betsy's Wedding,Comedy-Romance,"Offbeat fashion student Betsy Hopper and her strait-laced investment-banker fiancé, Jake Lovell, just want an intimate little wedding reception, but Betsy's father, Eddie, a Long Island construction contractor, feels so threatened by Jake's rich WASP parents that he blows the ceremony up into a bank-breaking showpiece, sending his wife, Lola, into a financial panic. Pressure from Betsy's extended family to include their joint Jewish and Italian-Catholic heritage in the ceremony doesn't do much to assuage the title character's worries, nor does the lovelorn bitterness of her older sister, Connie, who's single, her parents assume, because she has the audacity to pursue the unfeminine profession of police officer. With all of his funds tied up into the money pit of a house he's building, Betsy's dad has to turn to his crooked brother-in-law, Oscar, for financial assistance, and soon a soft-spoken but menacing young mobster named Stevie Dee is supervising Eddie's construction project and casting his romantic aspirations toward the clueless Connie."
6164,1956.0,The Amazing Transparent Man / Indestructible Man,,,,,,,
6165,1969.0,Marooned,134,5.8,John Sturges,Mayo Simon-Martin Caidin,Columbia Pictures-Frankovich Productions,Adventure-Drama-Sci-Fi-Thriller,"After spending several months in an orbiting lab, three astronauts prepare to return to earth only to find their rockets wont fire. After initially thinking they might have to abandon them in orbit, NASA decides to launch a daring rescue. Their plans are complicated by a hurricane headed towards the launch site and a shrinking air supply in the astronauts capsule."
6166,1976.0,All the President's Men,138,8.0,Alan J. Pakula,Carl Bernstein-Bob Woodward-William Goldman,Warner Bros.-Wildwood-Wildwood Enterprises,Biography-Drama-History-Thriller,"In the run-up to the 1972 elections, Washington Post reporter Bob Woodward covers what seems to be a minor break-in at the Democratic Party National headquarters. He is surprised to find top lawyers already on the defense case, and the discovery of names and addresses of Republican fund organizers on the accused further arouses his suspicions. The editor of the Post is prepared to run with the story and assigns Woodward and Carl Bernstein to it. They find the trail leading higher and higher in the Republican Party, and eventually into the White House itself."
6167,1958.0,I Married a Monster from Outer Space,78,6.4,Gene Fowler Jr.,Louis Vittes,Paramount Pictures,Horror-Sci-Fi,"In Norrisville, Bill Farrell leaves his bachelor party on the eve of his marriage with Marge Bradley. He is abducted by an alien that takes his shape and marries Marge on the next day. Marge feels something strange with Bill and one year later she realizes that he is a totally different man. One day, Marge follows Bill and he goes to the woods; she finds that he is an alien and sees his spacecraft. She tries to tell to Washington and to the FBI, but the aliens have dominated key people in town that do not allow any sort of communication with the exterior world. What is the intention of the alien invasion?"
6168,1999.0,Crusade: The Complete Series,,,,,,,
6169,1977.0,Operation Thunderbolt,124,6.7,Menahem Golan,Ken Globus-Menahem Golan-Clarke Reynolds,,Action-Drama-History,"In July 1976, an Air France flight from Tel-Aviv to Paris via Athens was hijacked and forced to land in Entebbe, Uganda. The Jewish passengers were separated and held hostage in demand to release many terrorists held in Israeli prisons. After much debate, the Israeli government sent an elite commando unit to raid the airfield and release the hostages. This movie is based on the true facts and follows the events since the flight's take-off and until the hostages' return to Israel."
6170,2000.0,Drawing Blood,,,,,,,
6171,2003.0,You'll Get Over It,,,,,,,
6172,2001.0,The Best of Insomniac: Uncensored: Vol. 2,,,,,,,
6173,1976.0,The Seven Percent Solution,113,6.8,Herbert Ross,Nicholas Meyer-Nicholas Meyer-Arthur Conan Doyle,Alex Winitsky / Arlene Sellers Productions-Herbert Ross Productions-Universal Pictures,Adventure-Crime-Drama-Mystery-Thriller,"Concerned about his friend's cocaine use, Dr. Watson tricks Sherlock Holmes into travelling to Vienna, where Holmes enters the care of Sigmund Freud. Freud attempts to solve the mysteries of Holmes' subconscious, while Holmes devotes himself to solving a mystery involving the kidnapping of Lola Deveraux."
6174,1996.0,Crash,100,6.4,David Cronenberg,J.G. Ballard-David Cronenberg,Alliance Communications Corporation-Recorded Picture Company-The Movie Network-Téléfilm Canada,Drama,"Since a road accident left him with serious facial and bodily scarring, a former TV scientist has become obsessed by the marriage of motor-car technology with what he sees as the raw sexuality of car-crash victims. The scientist, along with a crash victim he has recently befriended, sets about performing a series of sexual acts in a variety of motor vehicles, either with other crash victims or with prostitutes whom they contort into the shape of trapped corpses. Ultimately, the scientist craves a suicidal union of blood, semen, and engine coolant, a union with which he becomes dangerously obsessed."
6175,1981.0,A Fine Romance: Set 1,30,7.2,,Bob Larbey,London Weekend Television,Comedy-Romance,"British sitcom about the simple relationship between Mike and Laura, two fairly unlikely individuals who come together and form an unmarried union. Nearing 40, Laura appears perplexed most of the time. Mike sports a perpetual grin. They first meet during a party at the insistence of Laura's younger sister, Helen, and Mike's sweet, inept and endearing character sparks something in the bossy, stubborn, big-softy Laura. They never quite hit it off, but there's something there that keeps them together."
6176,1983.0,Fraggle Rock: Season 1,,,,,,,
6177,1986.0,The Boy Who Could Fly,114,6.5,Nick Castle,Nick Castle,Lorimar Productions-Twentieth Century Fox,Drama-Fantasy-Romance,"Charlene Michaelson, her two children - teen-aged Amelia 'Milly' Michaelson and precocious adolescent Louis Michaelson - and their dog Max move into a new house in a new neighborhood after the passing of Charlene's husband/the kids' father, Donald Michaelson. Beyond life without Donald, they are all nervous about starting a new life, which, for Charlene, means getting back into the workforce after thirteen years. Milly quickly settles into the neighborhood if only because she becomes fascinated with their next door neighbor, teen-aged Eric Gibb, who authorities believe is autistic. Orphaned Eric has never spoken a word, and without having been told about the incident, began to think he could fly at the exact moment his parents died in a plane crash. Many believe Eric's belief is because he felt he could thus save his parents. Eric's guardian is his dipsomaniac Uncle Hugo Gibb. Milly's high school teacher, Mrs. Carolyn Sherman, who used to be a special needs teacher, looks after Eric as much as anyone. Mrs. Sherman believes that having Eric in her class with ""normal"" students is a positive environment for him, unlike the authorities who believe he should be institutionalized. Milly's official and unofficial tasks become to see what lies deep within Eric's psyche, and if there really is any validity to what people think Eric believes."
6178,2001.0,Underwaterworld Trilogy: Deep Encouters / Ocean Allies / Blue Voices,,,,,,,
6179,2005.0,Cookers,,3.4,David Steinberg,Dane Cook-Jay Kogen,Sony Pictures Television,Comedy,
6180,1990.0,Green Card,103,6.2,Peter Weir,Peter Weir,Touchstone Pictures-Australian Film Finance Corporation (AFFC)-DD Productions-Greencard Productions-Rio-Sédif Productions-Union Générale Cinématographique,Comedy-Drama-Romance,"In New York City, American Brontë Parrish and Frenchman Georges Fauré enter into a marriage of convenience, they not even actually meeting, introduced by their mutual friend Anton who arranged the union, until the day of the civil marriage ceremony. Brontë and Georges expect never having to see each other again until they file for divorce and have each gotten what they want out of the marriage. The reason for Georges wanting to be married: he, an aspiring composer who has been is the States for five months, has long overstayed his tourist visa, and wants to be a permanent resident to get his green card, marrying an American which will solve that issue. The reason for Brontë wanting to get married: she, a horticulturist, needs to be married to be accepted as the new tenant for her dream apartment, which contains a greenhouse with a collection of exotic but currently neglected plants, plus an expansive patio where she can grow plants for her research. Their plans are thrown for a loop when representatives from immigration services make a surprise visit to Brontë's new apartment - supposedly her and Georges' new apartment - in a clampdown on such marriages of convenience which constitute fraud. As such, they are advised by Brontë's lawyer for Georges to move into the apartment until their final hearing with immigration services, during which time they have to get to know each other to convince immigration services that their marriage truly is one not based on convenience. Spending time together may be difficult for both Georges but most specifically Brontë as they try to hide the fact of their marriage from her friends and family, including her parents with their own idiosyncrasies, and her current boyfriend Phil with who she works, which means keeping them away from the apartment, the building managers who know her only as Mrs. Fauré and not Miss Parrish. But the biggest issue may be overcoming their fundamental differences as humans, they as roommates who may deep in their heart want to kill the other more than what they want out of the marriage. They may find that the ultimate end prize is not what would happen after a successful meeting with the immigration representatives."
6181,1992.0,Just Another Girl on the I.R.T.,92,6.3,Leslie Harris,Leslie Harris,Miramax-Truth 24 F.P.S.,Drama,"Chantel Mitchell (Ariyan Johnson), a hip, articulate, black high-school girl in Brooklyn, is determined not to become ""just another girl on the IRT"" (the IRT is one of NYC's subway lines). She dreams of medical school, a family, and an escape from the generational poverty and street-corner life her friends seem to have accepted as their lot. But personal and sexual challenges confront Chantel on her way to fulfilling these dreams."
6182,1933.0,90 Degrees South,72,7.7,Herbert G. Ponting,Herbert G. Ponting,Antarctic Film Trust-New Era Films,Documentary,"This is a documentary of Captain R.F. Scott's second Antarctic expedition, begun in 1910. The British, under Scott, attempted to reach the South Pole before Roald Amundsen's Norwegians. Scott's writings reveal that the British made it to the South Pole, only to find that the Norwegians had gotten there first. Scott, and the other four men who had made it to the Pole with him, died on the return trip."
6183,1998.0,King Lear (Masterpiece Theatre),,,,,,,
6184,2000.0,Spreading Ground,100,4.9,Derek Vanlint,Mark Burman-Ross Korte-Mark Katsumi Nakamura,Tsunami Entertainment-Vine International Pictures-Alpine Pictures-Stonelock Pictures-Polson Street-Burman Entertainment-MEB Entertainment,Crime-Drama-Horror-Thriller,
6185,1998.0,Occult History of the 3rd Reich #3: Adolf Hitler,,,,,,,
6186,1999.0,Le Corsaire (American Ballet Theatre),,,,,,,
6187,2004.0,Saturday Night Live: The Best of Tracy Morgan,,5.7,Beth McCarthy-Miller,,,Documentary-Comedy,
6188,2000.0,Snow Day,89,5.0,Chris Koch,Will McRobb-Chris Viscardi,MFF Feature Film Productions-New Faction Pictures-Nickelodeon Movies-Paramount Pictures-Snow Day Productions,Adventure-Comedy-Family,"When an entire town in upstate New York is closed down by an unexpected snowfall, a ""snow day"" begins when a group of elementary school kids, led by Natalie Brandston, try to ensure that the schools stay closed by stopping a mechanical snowplow driver by trying to hijack his plow truck. Meanwhile, Natalie's big brother Hal is using this day to try to win the affections of Claire Bonner, the most popular girl in his high school, while Hal and Natalie's father Tom, a TV meteorologist, faces off against a rival meteorologist for weather coverage of the day's events."
6189,1943.0,Ghosts on the Loose,67,5.6,William Beaudine,Kenneth Higgins,Banner Productions,Comedy,"Glimpy's surprisingly beautiful sister is getting married to Jack, a young engineer, and moving to a 'bargain' suburban house neither has ever seen. During the honeymoon, the East Side Kids decide to fix up the house for the newlyweds...but mistakenly pick the 'haunted' house next door, which is occupied by some mysterious live men, dodging in and out of secret panels and clearly up to no good..."
6190,1987.0,Some Kind of Wonderful,95,7.1,Howard Deutch,John Hughes,Hughes Entertainment-Paramount Pictures,Drama-Romance,"A young tomboy, Watts, finds her feelings for her best friend, Keith, run deeper than just friendship when he gets a date with the most popular girl in school. Unfortunately, the girl's old boyfriend, who is from the rich section of town, is unable to let go of her, and plans to get back at Keith."
6191,1990.0,El Diablo,115,6.3,Peter Markle,Tommy Lee Wallace-John Carpenter-Bill Phillips,HBO Films,Comedy-Western,"When the notorious outlaw El Diablo kidnaps a schoolgirl, her teacher, an Easterner named Billy Ray, decides to rescue her. Incompetent to track her alone, Billy Ray enlists the aid of an unscrupulous gunman."
6192,1993.0,The Meteor Man,100,5.1,Robert Townsend,Robert Townsend,Metro-Goldwyn-Mayer-Tinsel Townsend,Action-Comedy-Fantasy-Sci-Fi,"One night Jefferson Reed gets hit in the chest by a souped-up chunk of meteor. So he can fly, but he's scared of heights. He can master the information in any book ... for about 30 seconds. Now his friends and family want him to protect their community from the dreaded Golden Lords."
6193,1991.0,Freejack,87,,Stephen Amis,Stephen Amis,,Drama,"Based on the stage play, 'Who Cares?' by Gillian M. Wadds, this volatile, hand-held, social-realist drama is set in the industrial wastelands of Melbourne's western suburbs. See Jack Run sets the stage for the 'Dogma' movies and 'no-budget' credit card movies that were to come. It is a story about adolescent life on the brink. Seventeen year old Brian Johnson is illiterate and desperately coming to terms with both his family's illegal activities, and the inadequacies of a failed education. His recurring childhood fantasies of Africa are his only solace. Trapped within a world of disillusionment, freedom it seems comes from within. How Brian beats the system, with the help of his idealistic English teacher, Jan Wilson, and his girlfriend Karen Molloy, makes this an important and groundbreaking Australian movie which kicked started an entire generation of credit card filmmaking."
6194,1997.0,Defying Gravity,92,6.7,John Keitel,John Keitel,Boom Pictures Inc.,Drama-Romance-Sport,
6195,2004.0,The Woodsman,87,7.2,Nicole Kassell,Steven Fechter-Nicole Kassell-Steven Fechter,Dash Films-Lee Daniels Entertainment-The Woodsman LLC,Drama,"After twelve years in prison, Walter arrives in an unnamed city, moves into a small apartment across the street from an elementary school, gets a job at a lumberyard, and mostly keeps to himself. A quiet, guarded man, Walter finds unexpected solace from Vickie, a tough-talking woman who promises not to judge him for his history. But Walter cannot escape his past. A convicted sex offender, Walter is warily eyed by his brother-in-law, shunned by his sister, lives in fear of being discovered at work, and is hounded by a suspicious local police officer, Detective Lucas. After befriending a young girl in a neighborhood park, Walter must also grapple with the terrible prospect of his own reawakened demons."
6196,1984.0,The Terminator,107,8.0,James Cameron,James Cameron-Gale Anne Hurd-William Wisher,Hemdale-Pacific Western-Euro Film Funding-Cinema '84/Greenberg Brothers Partnership,Action-Sci-Fi,"A cyborg is sent from the future on a deadly mission. He has to kill Sarah Connor, a young woman whose life will have a great significance in years to come. Sarah has only one protector - Kyle Reese - also sent from the future. The Terminator uses his exceptional intelligence and strength to find Sarah, but is there any way to stop the seemingly indestructible cyborg ?"
6197,1934.0,Pre-Code Hollywood: Of Human Bondage,,,,,,,
6198,1963.0,Eric Rohmer Collection: The Moral Tales,,,,,,,
6199,1958.0,The Last Hurrah,121,7.4,John Ford,Frank S. Nugent-Edwin O'Connor,Columbia Pictures,Comedy-Drama,"An aging politician tries to get re-elected one last time in the changing world of the 1950s when TV started to play a bigger part in politics. Based loosely on the career of multi-term Boston Mayor James Michael Curley, this film examines the good and evil inherent in politics and all the things that go into an election. Tracy's uphill battle to stay in office is set against the political machinery that preyed on ethnic hatred and old-time money."
6200,1965.0,Those Calloways,131,6.9,Norman Tokar,Louis Pelletier-Paul Annixter,Walt Disney Productions,Drama-Family,"Story of Cam Calloway and his family, who live in a densely wooded area in New England. Cam dreams of building a sanctuary for the geese that fly over the area each year, and he tries several schemes to buy a nearby lake for this santuary. He is thwarted at every attempt, it seems; he and his son try to get enough furs from their trapping venture to get the money, but the bottom falls out of the fur market. He uses the little money they get for a down payment on the lake, thereby losing their house when he can't make the mortgage payment. They move to the lake, where their friends help them build a cabin. A salesman stops in town, and tries to get the people to sell their land for a tourist venture; Cam is outraged at his tactics and takes desperate measures after he himself is tricked."
6201,1998.0,Felicity: Season 1,,,,,,,
6202,2004.0,Masters of Poker: Vol. 2: Phil Hellmuth's Million Dollar Secrets to Bluffing and Tells,,,,,,,
6203,1998.0,You're Invited to Mary-Kate and Ashley's Favorite Parties,,,,,,,
6204,1982.0,The Last Unicorn,92,7.5,Jules Bass-Arthur Rankin Jr.,Peter S. Beagle-Peter S. Beagle,Rankin/Bass Productions-Incorporated Television Company (ITC),Animation-Adventure-Drama-Family-Fantasy,"From a riddle-speaking butterfly, a unicorn learns that she is supposedly the last of her kind, all the others having been herded away by the Red Bull. The unicorn sets out to discover the truth behind the butterfly's words. She is eventually joined on her quest by Schmendrick, a second-rate magician, and Molly Grue, a now middle-aged woman who dreamed all her life of seeing a unicorn. Their journey leads them far from home, all the way to the castle of King Haggard..."
6205,1983.0,Scarface: 20th Anniversary Edition,,,,,,,
6206,2002.0,My Big Fat Greek Wedding,95,6.6,Joel Zwick,Nia Vardalos,Gold Circle Films-Home Box Office (HBO)-MPH Entertainment Productions-Playtone-Ontario Film Development Corporation,Comedy-Drama-Romance,"Toula Portokalos is 30, Greek, and works in her family's restaurant, Dancing Zorba's, in Chicago. All her father Gus wants is for her to get married to a nice Greek boy. But Toula is looking for more in life. Her mother convinces Gus to let her take some computer classes at college (making him think it's his idea). With those classes under her belt, she then takes over her aunt's travel agency (again making her father think it's his idea). She meets Ian Miller, a high school English teacher, WASP, and dreamboat she had made a fool of herself over at the restaurant; they date secretly for a while before her family finds out. Her father is livid over her dating a non-Greek. He has to learn to accept Ian; Ian has to learn to accept Toula's huge family, and Toula has to learn to accept herself."
6207,1998.0,Batman & Mr. Freeze: Subzero,70,7.2,Boyd Kirkland,Bob Kane-Randy Rogel-Boyd Kirkland,Warner Bros. Animation-Warner Bros.,Animation-Action-Crime-Drama-Sci-Fi-Thriller,"Mr. Freeze is living in the arctic with his cryogenically-frozen wife. When a submarine destroys her containment capsule, he has to find someone to ""donate"" a new heart for her. His search turns up one donor with the right blood type: Barbara (Batgirl) Gordon. Her kidnapping sends Batman and Robin on a hurried chase to free her in time."
6208,1999.0,Desecration,88,3.5,Dante Tomaselli,Dante Tomaselli,,Drama-Horror,"""Desecration"" is a psychological chiller about a beyond-the-grave relationship between a teenage boy and his long-dead mother. Bobby, a 16-year-old loner, has been emotionally damaged by his mother's early death and a repressive Catholic upbringing. The boy accidentally causes a nun's death, triggering a chain of supernatural events and violent mayhem that leads Bobby into Hell to confront his mother. Powerful childhood demons are exorcised and unleashed as the gates of Hell open in this gripping, hallucinatory film."
