id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
14301,1971.0,Sunday Bloody Sunday,110,7.2,John Schlesinger,Penelope Gilliatt-Ken Levison-David Sherwin,Vectia-Vic Films Productions,Drama,Divorced working woman Alex and well-to-do Jewish family doctor Daniel Hirsh share not only the same answering service but also the favours of young Bob Elkin who bed-hops between them as the mood takes him. Both Alex and Dr Hirsh are aware of the other's existence but prefer to live with the situation rather than risk losing Elkin completely. But a wet winter weekend in London can be difficult.
14302,2000.0,The Sopranos: Season 2,,,,,,,
14303,1960.0,North to Alaska,122,7.0,Henry Hathaway,John Lee Mahin-Martin Rackin-Claude Binyon,Twentieth Century Fox,Comedy-Romance-Western,"Sam and George strike gold in Alaska. George sends Sam to Seattle to bring George's fiancée back to Alaska. Sam finds she is already married, and returns instead with Angel. Sam, after trying to get George and Angel together, finally romances Angel, who, in the meantime, is busy fighting off the advances of George's younger brother, Billy. Frankie is a con man trying to steal the partners' gold claim."
14304,1973.0,A Brief Vacation,112,7.6,Vittorio De Sica,Rafael J. Salvia-Rodolfo Sonego-Cesare Zavattini,Verona Produzione-Azor Films,Drama-Romance,"A women lives a miserable life in the basement of her Milan apartment, with her boring inlaws and three children (boys). Her husband has been injured. Her bleak life takes an unexpected turn when she is diagnosed with tuberculosis and has to go to a sanatorium in the Italian Alps. At the medical clinic in Milan she meets young mechanic with the similar health problems. At the sanatorium she meets again the same man and they start a passionate love affair. All good things must come to an end. When she is cured, she has to return to that rathole from which she only briefly emerged."
14305,1992.0,Wild Orchid 2,,,,,,,
14306,1971.0,Big Doll House,95,6.0,Jack Hill,Don Spencer,New World Pictures,Action-Drama-Thriller,
14307,2001.0,Felicity: Season 4,,,,,,,
14308,2003.0,I Accuse,95,5.7,John Ketcham,Matthew DeJong-Charles Wilkinson,Accusatory Productions Inc.-Cinetel Films-Corus Entertainment-Rampage Entertainment Inc.,Crime-Drama-Thriller,"Living in the small farming community of Rickerby, twenty-four year old Kimberly Jantzen is a single mother working as a gas station pump jockey while she works her way through nursing school to eke out a better life for herself and her daughter, Lizi. In some circles, she is considered white trash. One night after a few drinks at the local pub, she gets into a physical altercation with Billy, her now ex-boyfriend, their fight and break-up because she caught him cheating on her. At the hospital emergency room to deal with a serious cut to her hand the result of the fight, she is treated by her family physician, Dr. Richard Darian, one of the wealthiest and most respected people in town. However, under heavy sedation which Dr. Darian warns her that she may have hallucinations and/or amnesia, Kimberly is certain that Dr. Darian raped her, she unable to fight him off in her drugged state. Believing she will get no justice going through Rickerby's police, she files charges against Dr. Darian with the metro police. After a physical examination, it is determined that she did have intercourse recently, and semen is found on her panties she provides for DNA testing. In Kimberly's eyes during the subsequent investigation, Dr. Darian is able to manipulate every move to his own benefit, in the process having the town rally around him while they shun her for trying to ruin his good name and reputation. The question becomes how far she will go to regain her soul, regardless of whether those measures will result in the justice for which she is looking."
14309,1977.0,3 Women,124,7.9,Robert Altman,Robert Altman-Patricia Resnick,Lion's Gate Films,Drama-Mystery-Thriller,"Pinky is an awkward adolescent who starts work at a spa in the California desert. She becomes overly attached to fellow spa attendant, Millie when she becomes Millie's room-mate. Millie is a lonely outcast who desperately tries to win attention with constant up-beat chatter. They hang out at a bar owned by a strange pregnant artist and her has-been cowboy husband. After two emotional crises, the three women steal and trade personalities until they settle into a new family unit that seems to give each woman what she was searching for."
14310,2005.0,The Wickeds,86,2.9,John Poague,David Zagorski,Capital Film Studios,Horror,"It started off as the ultimate way to spend Halloween. Seven teenagers travel to an old, decrepit house, the site of a horror movie set and rumored to be haunted. But when two grave robbers arrive seeking refuge from an army of the living dead, it becomes the ultimate fight for survival."
14311,1986.0,Operation Condor 2: Armour of the Gods,88,7.1,Jackie Chan-Eric Tsang,Barry Wong-Edward Tang-Cheuk-Hon Szeto,Golden Harvest Company-Golden Way Films Ltd.-Jadran Film-Paragon Films Ltd.,Action-Adventure-Comedy,"Jackie Chan plays an ex-singer-turned-fortune-hunter, whose ex-girlfriend is kidnapped by an evil cult. Her fiance, an old friend of Jackie's, turns to him for help - as the kidnappers intended... lots of cooool, Jackie style action and laughs."
14312,1993.0,Jurassic Park,127,8.1,Steven Spielberg,Michael Crichton-Michael Crichton-David Koepp,Universal Cartoon Studios-Universal Pictures-Amblin Entertainment,Adventure-Sci-Fi-Thriller,"Huge advancements in scientific technology have enabled a mogul to create an island full of living dinosaurs. John Hammond has invited four individuals, along with his two grandchildren, to join him at Jurassic Park. But will everything go according to plan? A park employee attempts to steal dinosaur embryos, critical security systems are shut down and it now becomes a race for survival with dinosaurs roaming freely over the island."
14313,2000.0,The Patriot,165,7.2,Roland Emmerich,Robert Rodat,Columbia Pictures-Centropolis Entertainment-Mutual Film Company-Global Entertainment Productions GmbH & Company Medien KG,Action-Drama-History-War,"It is 1776 in colonial South Carolina. Benjamin Martin, a French-Indian war hero who is haunted by his past, now wants nothing more than to live peacefully on his small plantation, and wants no part of a war with the most powerful nation in the world, Great Britain. Meanwhile, his two eldest sons, Gabriel and Thomas, can't wait to enlist in the newly formed ""Continental Army."" When South Carolina decides to join the rebellion against England, Gabriel immediately signs up to fight...without his father's permission. But when Colonel William Tavington, British dragoon, infamous for his brutal tactics, comes and burns the Martin Plantation to the ground, tragedy strikes. Benjamin quickly finds himself torn between protecting his family, and seeking revenge along with being a part of the birth of a new, young, and ambitious nation."
14314,2002.0,The Nightmare Room: Scareful What You Wish For,,,,,,,
14315,2004.0,Baadasssss!,,,,,,Documentary,
14316,1997.0,The Ugly,93,6.2,Scott Reynolds,Scott Reynolds,Essential Films-New Zealand Film Commission,Drama-Horror-Thriller,"Simon is a confessed serial killer who spent the last five years in a mental hospital because of his state. Dr.Karen Shoemaker wants to get through to him and starts visiting him in the hospital, and his previous life comes to us in flashbacks."
14317,2003.0,View from the Top,87,5.2,Bruno Barreto,Eric Wald,Miramax-Brad Grey Pictures-Cohen Productions,Comedy-Romance,"Donna Jensen was raised literally and figuratively on the wrong side of the trailer park in Silver Springs, Nevada. She always believed it was her destiny to get out of Silver Springs. After reading Sally Weston's book, Sally who is arguably the most famous now ex-flight attendant in the world, Donna believes the path to leaving Silver Springs is to become a flight attendant despite never having been on an airplane. After an initial bumpy start to this career, Donna shows a natural flair for the job, so much so that she applies to work for world class Royal Airlines, where Sally Weston mentors. After meeting Donna, Sally believes Donna is destined for flight attendant greatness, namely working first class in the New York-Paris flights. Donna believes in herself as a flight attendant, but has to overcome some obstacles, including flight attendant trainer John Witney, who has some hidden anger issues, and her friend Christine Montgomery who also wants to be a great flight attendant despite not having Donna's aptitude at it. In her path to the top of the profession, Donna also has to decide where Ted Stewart, the man with who she falls in love, fits in, he a law student based in the airline flight backwater of Cleveland."
14318,2005.0,Disney's Little Einsteins: Our Big Huge Adventure,63,5.7,Olexa Hewryk,,,Animation-Family,"The title group comprises of Leo, June, Quincy and Annie. They meet a little monarch caterpillar, who starts to sing a song called ""Buggy Wuggy"". Annie sings to it, Leo conducts to it, while the others join in. The Einsteins then discover a green truck with a tree on it. They then discover a green truck with a tree on it, containing a breed of caterpillars. When the little caterpillar gets in the back of the truck, he waves goodbye to the Little Einsteins, only to get knocked out of the truck from a bump in the hill. Annie tries to stop the truck, but the vehicle takes off - leaving the caterpillar behind with the Little Einsteins. The insect decides to join the gang in hopes of finding his family again. After retrieving yellow leaves for the caterpillar's meal, the Einsteins then stop by the beach and watch the caterpillar consume his food. After the caterpillar finishes his leaves, a storm comes by blowing the creature into the air and ends up out in the sea riding on one of the instruments; a trumpet on the wave of Kanagawa. Annie manages to rescue him by using Rocket's claw catcher. After a long flight, the Einsteins' encounter a tree area, where they try to find the same tree like on the truck door. Once the tree has been found, the caterpillar gets onto the tree, spins a chrysalis and turns into a butterfly. Soon after the caterpillar is transformed, invitations are given from the Mailman Butterfly as part of a celebration. Leo, Annie, Quincy, June, and Rocket get them, but none are given to the butterfly - much to its dismay. Leo questions the Mailman Butterfly where they could find the butterfly's invitation and some places are given: Niagara Falls, a butterfly garden in New York, an Oklahoma cave and a cow place in Houston, Texas. After searching the three places and unable to succeed, the Einsteins finally find the invitation at the cow place; but the cows are in the way. Leo conducts to the cows (who are also musical like all the other creatures in the movie) and they move out of the way, so the Einsteins are finally able to get the invitation for the butterfly before flying off to Mexico for the festival. Upon arrival and in celebration, The Little Einsteins and the swarm of butterflies end the movie by reprising ""Buggy Wuggy"" as Leo then calls out that the mission is completed. The curtains close the picture, which is followed by a Curtain Call to thank the viewers for the Einsteins' help with the team. Before the credits, the same caterpillars from earlier are seen on the truck driving past the viewers as they are bidding farewell to them; Rocket flies around the night sky as the credits roll."
14319,1978.0,Fingers,90,6.9,James Toback,James Toback,Brut Productions-Fingers Productions,Crime-Drama-Music,"Keitel plays the lead in this schizophrenic movie in which he is continually pulled by the two conflicting sides of his personality, on the one hand that of a quiet piano virtuoso and on the other a ruthless debt collector for his mobster father. Keitel is introspective as only Keitel can be, really making the audience feel for him and his pained existence."
14320,1973.0,MASH: Season 2,,,,,,,
14321,2003.0,World Poker Tour: Battle of Champions,,,,,,,
14322,1987.0,Scooby-Doo Meets the Boo Brothers,93,7.2,Paul Sommer-Carl Urbano-Ray Patterson,Jim Ryan,Hanna-Barbera Productions-Taft Broadcasting,Animation-Comedy-Family-Fantasy-Mystery,"After the death of Shaggy's Uncle Beaureguard, he, Scooby, and Scrappy arrive at his uncle's plantation to collect the inheritance. But as soon as they arrive, they find it is haunted by the ghost of a Confederate soldier. With this spook on their tails while they search for Shaggy's inheritance, they hired to help of the Boo Brothers, a trio of ghost-exterminators to help catch this nasty ghoul."
14323,2004.0,Cirque Du Soleil: La Nouba,90,8.3,David Mallet,,,Documentary-Family,
14324,2001.0,Nostradamus: His Life and Prophecies,,,,,,,
14325,2003.0,Rugrats Go Wild,80,5.6,John Eng-Norton Virgien,Kate Boutilier-Monica Piper-David Regal,Klasky-Csupo-Nickelodeon Movies-Viacom International,Animation-Adventure-Comedy-Family-Fantasy-Musical,"The Rugrats and family become stranded on an island, and Stu is blamed. The kids wander off into the jungle, and Spike loses his sense of smell due to sneezing. This becomes a problem when a clouded leopard named Siri finds out about the babies and goes after them, and the situation only gets worse when the kids become trapped underwater with an amnesic Nigel, losing oxygen fast..."
14326,1994.0,Children of the Corn 3: Urban Harvest,,,,,,,
14327,1984.0,Paris,145,8.1,Wim Wenders,L.M. Kit Carson-Sam Shepard-Walter Donohue,Road Movies Filmproduktion-Argos Films-Westdeutscher Rundfunk (WDR)-Channel Four Films-Pro-ject Filmproduktion-Wim Wenders Stiftung,Drama,"A man wanders out of the desert after a four year absence. His brother finds him, and together they return to L.A. to reunite the man with his young son. Soon after, he and the boy set out to locate the mother of the child, who left shortly after the man disappeared."
14328,1992.0,Straight Talk,91,5.7,Barnet Kellman,Craig Bolotin-Craig Bolotin-Patricia Resnick,Hollywood Pictures-Sandollar Productions-Touchwood Pacific Partners 1,Comedy-Drama-Romance,"Honest and straightforward small-town Shirlee Kenyon chucks her boyfriend and heads for Chicago. Accidentally having to host a radio problem phone-in show, it is clear she is a natural, and is hired on the spot. But the station insists she call herself Doctor, and as her popularity grows a local reporter starts digging for the truth. Problem is, the more he is around her, the more he fancies her."
14329,1996.0,Occasional Hell,93,4.9,Salomé Breziner,Anton Sanko-Randall Silvis-Randall Silvis,First Corps Endeavors-Greenlight Productions,Drama-Mystery-Thriller,"When a married man is found murdered, and his girlfriend is missing, the police suspect the wife of the murdered man. The wife turns to a professor at college who is a medically disabled ex-cop to help clear her. Not wanting the job at first, he eventually does begin to investigate the crime while fighting the demons and the pain of his own life. The clues are scarce, but one clue is that the man was murdered with an unusual weapon - a musket."
14330,2001.0,Fulltime Killer,102,7.0,Johnnie To-Ka-Fai Wai,Ho-Cheung Pang-Ka-Fai Wai-Joey O'Bryan,Team Work Motion Pictures Ltd.-CMC Magnetics Corporation-Milky Way Image Company,Action-Crime-Drama-Thriller,"For many years professional assassin O has resided in an isolated world of killing and loneliness, which only becomes worse after the death of his love, Nancy. But his life begins to change once he meets the innocent Chin. Chin, hired to clean O's apartment. However, soon the flamboyent and reckless Tok enters Chin's life with a mission--to unveil O's identity and usurp his place as the number one sharp-shooting assassin in the game."
14331,1997.0,What the Deaf Man Heard,120,7.3,John Kent Harrison,G.D. Gearino-Robert W. Lenski,Hallmark Hall of Fame Productions,Comedy-Drama,"In 1945, a young boy arrives in a small Georgia town on a bus from which his mother was abducted and murdered. Alone he sits quietly and everyone becomes convinced that he is deaf and mute. Deciding that silence offers some power and protection, the boy decides to remain mute and just listens to all that is being said around him by people who think that he cannot hear."
14332,1959.0,The Hideous Sun Demon,,,,,,,
14333,2002.0,Night at the Golden Eagle,,,,,,Talk-Show,
14334,1992.0,Unlawful Entry,117,6.3,Jonathan Kaplan,George Putnam-John Katchmer-Lewis Colick,Largo Entertainment-JVC Entertainment Networks,Crime-Drama-Thriller,"After a break-in at their house, a couple gets help from one of the cops that answered their call. He helps them install the security system, and begins dropping by on short notice and unofficial patrol, and spends a lot of time discussing the couple's problems with the wife. The husband begins wondering if they're getting too much help."
14335,1975.0,Barry Lyndon,185,8.1,Stanley Kubrick,Stanley Kubrick-William Makepeace Thackeray,Peregrine-Hawk Films-Warner Bros.,Adventure-Drama-History-War,"In the Eighteenth Century, in a small village in Ireland, Redmond Barry is a young farm boy in love with his cousin Nora Brady. When Nora gets engaged to the British Captain John Quin, Barry challenges him to a duel of pistols. He wins and escapes to Dublin but is robbed on the road. Without an alternative, Barry joins the British Army to fight in the Seven Years War. He deserts and is forced to join the Prussian Army where he saves the life of his captain and becomes his protégé and spy of the Irish gambler Chevalier de Balibari. He helps Chevalier and becomes his associate until he decides to marry the wealthy Lady Lyndon. They move to England and Barry, in his obsession of nobility, dissipates her fortune and makes a dangerous and revengeful enemy."
14336,1996.0,Different for Girls,97,6.7,Richard Spence,Tony Marchant,British Broadcasting Corporation-CiBy 2000-Isobel Griffiths Limited,Comedy-Romance,"Karl Foyle and Paul Prentice were best mates at school in the Seventies. But when they meet again in present-day London things are definitely not the same. Karl is now Kim, a transsexual, and she has no desire to stir up the past while she's busy forging a neat and orderly new life. Prentice, on the other hand, has charm but is a social disaster stuck in a dead-end job. His main talent is for getting them both into trouble. Amid the squabbles, they start to fall in love. One night, Kim invites Prentice to a romantic dinner at her flat. Prentice, finding the seduction unexpectedly effective, freaks out. He proceeds to make a public display of both of them and winds up in court. Humiliated and angry, Kim runs away. Only she can save Prentice now, but will true love triumph for a new made woman and an aging punk?"
14337,1988.0,Qayamat Se Qayamat Tak,162,7.6,Mansoor Khan,Nasir Hussain-Nasir Hussain-Nasir Hussain,Nasir Hussain Films-United Producers,Drama-Musical-Romance,"Both Dhanraj Singh and Randhir Singh are two bitter and old time enemies. They faced a disastrous situation when there children, Raj and Rashmi falls deeply in love. They openly declares there hatred for one another and will do anything in there power even kill but they will not accept there children's choice. But Raj and Rashmi is dedicated to there love and is not willing to accept the fact that there dads are enemies."
14338,2001.0,Blood Moon,97,6.0,Thom Fitzgerald,Lori Lansens,Alliance Cinema-Castel Film Romania-The Kushner-Locke Company,Drama-Fantasy-Horror-Thriller,"Tara Talbot is afflicted with the rare genetic condition hypertrichosis-- she is covered head to toe in hair. She lives her life in Harley Dune's Travelling Freak Show, on display as the 'Terrifying Wolf Girl', but underneath she is just a teenage girl who longs to be normal."
14339,1949.0,The Story of Seabiscuit,98,6.2,David Butler,John Taintor Foote,Warner Bros.,Drama-Family-Romance,"Horse trainer Shawn O'Hara and his lovely niece, Margaret, come to America to escape the memory of an accident involving Margaret's brother, Danny. Working with thoroughbreds in Kentucky, Shawn takes a liking to a yearling named Seabiscuit, and fights to convince the horse's owner that the tiny horse with big knees will become a top-notch racehorse. Meanwhile, Margaret begins a tentative relationship with jockey Ted Knowles, but is haunted by her brother's death in a steeplechase spill."
14340,1942.0,Commandos Strike at Dawn,98,6.7,John Farrow,Irwin Shaw-C.S. Forester,Columbia Pictures,Drama-History-War,"Erik Toresen, widower and fishery observer, leads a quiet life in a small Norwegian town; but after the Nazi occupation, German abuses lead Erik to form a Resistance group. After a killing, Erik flees to the wilderness and finds a secret German air base; he resolves to escape to England with its location."
14341,1987.0,An Autumn's Tale,98,7.8,Mabel Cheung,Alex Law-Chi-Yeuh Low,D & B Films Co. Ltd.,Drama-Romance,"Filmed in New York, story of naive young woman from Hong Kong who goes to New York to study. Street-wise cabbie cousin takes care of her in the big city"
14342,1996.0,Lone Star,135,7.5,John Sayles,John Sayles,Columbia Pictures-Castle Rock Entertainment-Rio Dulce,Drama-Mystery,"John Sayles' murder-mystery explores interpersonal and interracial tensions in Rio County, Texas. Sam Deeds is the local sheriff who is called to investigate a 40-year-old skeleton found in the desert....As Sam delves deeper into the town's dark secrets, he begins to learn more about his father, the legendary former sheriff Buddy Deeds, who replaced the corrupt Charlie Wade. While Sam puzzles out the long-past events surrounding the mystery corpse, he also longs to rekindle a romance with his old high-school flame. Sayles' complex characters are brought together as the tightly woven plot finally draws to its dramatic close."
14343,2001.0,Get Over It,87,5.8,Tommy O'Haver,R. Lee Fleming Jr.,Miramax-Ignite Entertainment-Keshan-Morpheus,Comedy-Romance,"When Berke Landers, a popular high school basketball star, gets dumped by his life-long girlfriend, Allison, he soon begins to lose it. But with the help of his best friend Felix's sister Kelly, he follows his ex into the school's spring musical. Thus endues a love triangle loosely based upon Shakespeare's ""A Midsummer Night's Dream"", where Berke is only to find himself getting over Allison and beginning to fall for Kelly."
14344,1985.0,The Bride,118,5.3,Franc Roddam,Lloyd Fonvielle-Mary Shelley,Colgems Productions Ltd.-Columbia Pictures-Delphi III Productions-Lee International Studios,Fantasy-Horror-Romance-Sci-Fi,"After the creation of his creature, Dr. Frankenstein researches and creates the perfect woman, Eva, to be the mate of the creature. However, the anxiety of the creature creates havoc in the laboratory, which is burnt down and explodes, killing Frankenstein's assistants, Dr. Zahlus and Paulus. Dr. Frankenstein believes the creature died too, but he has fled to the woods. Soon he meets and befriends the dwarf Rinaldo, who gives him the name Viktor, and invites him to work in a circus in Budapest. Meanwhile, Frankenstein and his house keeper, Mrs. Baumann (Geraldine Page), teach Eva how to behave and to be independent. One day, Frankenstein introduces Eva to the high-society, telling her that she was an amnesic found in the woods and has become his protégée. Frankenstein becomes obsessed with Eva, while she and Viktor have a strange connection. What will happen to Eva?"
14345,1974.0,Frightmare,88,6.3,Pete Walker,David McGillivray-Pete Walker,Peter Walker (Heritage) Ltd.,Horror,"Edmund and Dorothy Yates are freed after fifteen years in an asylum. Edmund covers up for his wife who is a murderer and a cannibal and Dorothy's daughter Debbie and stepdaughter Jackie, who live apart from them, may or may not have inherited her appetites. Dorothy has started to kill again..."
14346,1994.0,The Century of Warfare,,,,,,,
14347,2000.0,Running Free,,,,,,,
14348,1996.0,The Wright Stuff: American Experience,,7.7,Nancy Porter,Nancy Porter,WGBH,Documentary-Biography-History,
14349,2004.0,America's Heart and Soul,84,4.8,Louie Schwartzberg,,Blacklight Films-Walt Disney Pictures,Documentary,"America is a vast country--three thousand miles from end to end. But it's not the land that makes America so special--it's the people. Filmmaker Louis Schwartzberg packed-up his camera and hit the road, with a goal of capturing both the unparalleled beauty of the land and the incomparable spirit of the people. He connects with people, capturing their values, dreams, and passion in a journey that reveals the stories--unusual, captivating, inspiring and emotional--that make Americans into something more than a collection of individuals. It's a celebration of a nation told through the voices of its people."
14350,1974.0,Turkish Delight,,,,,,,
14351,1970.0,They Call Me Mr. Tibbs,108,6.1,Gordon Douglas,Alan Trustman-James R. Webb-Alan Trustman,The Mirisch Corporation,Crime-Drama-Mystery,"San Francisco Police Lieutenant Virgil Tibbs is called in to investigate when a liberal street preacher and political candidate is accused of murdering a prostitute. Tibbs is also battling domestic woes, including a frustrated wife and a rebellious adolescent son."
14352,1996.0,Elvis: The Complete Story,,5.8,Ted Newsom,Ted Newsom,Passport International Entertainment,Documentary-Music,
14353,1955.0,The Purple Plain,,,,,,,
14354,1990.0,Deathstalker 4,,,,,,,
14355,1999.0,Bowfinger,97,6.4,Frank Oz,Steve Martin,Universal Pictures-Imagine Entertainment,Comedy,"Forty-nine year old Bobby Bowfinger is the owner/president of a Hollywood-based production company, Bowfinger International Pictures. The company has yet to produce a film, Bobby's personal net worth is virtually zero, and the company only has $2,184 to its name, $1 invested into it personally by Bobby every week since he first decided he wanted to make a movie when he was a child. Bobby believes his fortunes will change when his accountant Afrim changes hats and writes a science-fiction alien invasion screenplay that Bobby thinks all studios will clamor for and has Oscar written all over it. He has a small stable of followers who support his vision in being part of this movie, which eventually includes Daisy as the lead actress, she a stereotypical small town girl looking to make it big in Hollywood. Having just arrived in town, she does not know her way around the Hollywood system,... except on her proverbial back. Bobby is not averse to telling bald-faced lies in his singular focus in getting the picture made and distributed all on this $2,184 as a starting point. It is using several of those lies that he is able to get a verbal confirmation from big studio executive Jerry Renfro to distribute the movie *if* it stars Kit Ramsey, arguably the biggest action star in the world. Using similar lies, Bobby, however, is unable to convince Kit to star in the movie. Kit, who has a weakness for the Laker Girls, is a self-absorbed and paranoid movie star whose life and thus career is largely directed behind the scenes by Terry Stricter, the head of a new age religion called MindHead. Bobby comes up with a scheme that he believes will get around Kit not agreeing to star: film Kit without him knowing that he is being filmed. The only person who knows of the scheme is Dave, Bobby's lowest of low level inside man turned cinematographer who has unofficial (i.e. technically stolen and thus free) access to studio camera equipment and general knowledge of Kit's general day-to-day movements through the studio system. Bobby is able to convince all the other actors that Kit's acting process involves him not interacting with them outside of filming the specific scenes he has with them. Part of Bobby's scheme involves using Kit's general paranoia that aliens truly are invading the planet to get his gut reactions to what is happening within the context of the script. But Bobby knows he has to get Kit to scream the closing lines of the movie ""gotcha suckas"" for the movie to be a success. Complications ensue when another of the the actors, Carol, tries to go against Bobby's policy of not making contact with Kit outside of filming, and when Bobby is required to hire a production assistant cum stunt double cum acting double, whose job in part is to stand-in for the requisite Kit Ramsey naked ass shot. Through it all, Bobby will know if he has made it in Hollywood if he gets a specific sign specifically from the heavens in the form of FedEx."
14356,1999.0,The Mysteries of Egypt: IMAX,,,,,,,
14357,2005.0,H.G. Wells' The War of the Worlds: The Real Story,,,,,,,
14358,1975.0,Monty Python and the Holy Grail,91,8.3,Terry Gilliam-Terry Jones,Graham Chapman-John Cleese-Eric Idle,Michael White Productions-National Film Trustee Company-Python (Monty) Pictures,Adventure-Comedy-Fantasy,"History is turned on its comic head when, in 10th century England, King Arthur travels the countryside to find knights who will join him at the Round Table in Camelot. Gathering up the men is a tale in itself but after a bit of a party at Camelot, many decide to leave only to be stopped by God who sends them on a quest: to find the Holy Grail. After a series of individual adventures, the knights are reunited but must face a wizard named Tim, killer rabbits and lessons in the use of holy hand grenades. Their quest comes to an end however when the police intervene - just what you would expect in a Monty Python movie."
14359,1967.0,In Like Flint,114,6.2,Gordon Douglas,Hal Fimberg,Twentieth Century Fox,Action-Adventure-Comedy-Romance-Sci-Fi,"Flint is again called out of retirement when his old boss finds that he seems to have missed three minutes while golfing with the president. Flint finds that the president has been replaced by an actor (Flint's line [with a wistful look] is ""An Actor as President?"") Flint finds that a group of women have banded together to take over the world through subliminal brainwashing in beauty salons they own."
14360,2004.0,Otogi Zoshi,23,7.5,,,Production I.G.,Animation-Action,"It is in the middle of the Heian era -- By famine and the epidemic, the capital was totally ruined. However, in spite of that situation, the samurai and the Yin Yang fortune-teller were continuing the ugly argument for the hegemony. The Emperor felt sorry for people in pain, and he ordered Minamoto No Raiko, who was an expert of a bow, to search the legendary comma-shaped bead of having the supernatural powers which bring about peace in a capital. However, Raiko was suffered from the epidemic, and became ill in bed. Therefore, the end daughter of Minamoto, Hikaru No Kimi, hid her true figure and made a trip to look for the bead instead of her elder brother. During her trip, she met various kinds of people, and she increased the comrades, including a faithful partner, Watanabe No Tsuna. Hikaru met the handsome actor, Mansairaku, and the mysterious Yin Yang fortune-teller, Abeno No Seimei, who maneuvered secretly in the black side of the government, and she was involved in various accidents. Though she felt for Mansairaku, she hid her feelings, and acted like a guy. Then she would gradually throw herself into the big battle for the capital."
14361,1999.0,SpongeBob SquarePants: Absorbing Favorites,,,,,,,
14362,1980.0,Battle Creek Brawl,95,5.8,Robert Clouse,Robert Clouse-Robert Clouse-Fred Weintraub,Golden Harvest Company-Warner Bros.,Action-Comedy-Crime,
14363,1997.0,Stargate SG-1: Season 1,,,,,,,
14364,2003.0,What a Girl Wants,105,5.9,Dennie Gordon,William Douglas-Home-William Douglas-Home-Jenny Bicks,Warner Bros.-Gaylord Films-DiNovi Pictures-Gerber Pictures-HSI Tomorrow Film-Sloane Square Films,Comedy-Drama-Family-Romance,"Loosely based on the 1958 comedy The Reluctant Debutante starring Sandra Dee, the family-friendly comedy What a Girl Wants features popular Nickelodeon teen star Amanda Bynes in her first feature-starring performance after her debut in Big Fat Liar. She plays teenager Daphne Reynolds, who lives in New York City with her musician mother, Libby (Kelly Preston). After she turns 17, Daphne is undecided about her future, so she takes off by herself to London in search of her father. She immediately meets cute musician Ian (Oliver James) before sneaking in to her father's estate to surprise him. He turns out to be Lord Henry Dashwood (Colin Firth), a fabulously wealthy aristocrat who doesn't even know that she exists. He had met her mother in Morocco and the two were married in a tribal ceremony. Upon their return to England, she left him and went back to the U.S. without ever revealing that she was pregnant. The uptight Henry is already flustered by his campaign for election, advised by doting aide Alistair Payne (Jonathan Pryce). His no-nonsense fiancee, Glynnis (Anna Chancellor), and her bratty daughter, Clarissa (Christina Cole), are threatened by Daphne's presence, thinking that she will hurt Henry's political aspirations by causing a scandal. However, the family matriarch (Eileen Atkins) takes a liking to her and she soon finds herself trying to liven things up at several stuffy aristocratic parties. Meanwhile, the evil Glynnis and Clarissa conspire against her by trying to sabotage her appearance, leading up to the conclusion at Daphne's very own coming-out party."
14365,1978.0,The Wiz,134,5.4,Sidney Lumet,L. Frank Baum-William F. Brown-Joel Schumacher,Universal Pictures-Motown Productions,Adventure-Family-Fantasy-Musical,"Dorothy, a twenty-four-year-old kindergarten teacher, born; raised; and still working in Harlem, is celebrating Thanksgiving with her extended family, but she doesn't seem to be thankful for much in life. She lives a self-imposed sheltered life; she is shy and unfulfilled. Things change for her when she is caught in a snowstorm while chasing after her dog, Toto. They are transported to the mysterious Land of Oz, where she is informed that the only possible way to find her way back home is through the assistance of the powerful wizard in Emerald City. As she goes searching for him, she befriends some creatures who are facing problems in life just as she is. In their quest to find and get help from the wizard, they also face Evillene, the equally evil sister of Evermean, the wicked witch, whom Dorothy inadvertently killed when she arrived in Oz, and who may be their biggest obstacle in achieving their goals."
14366,1987.0,Dorothy L. Sayers Mysteries: Have His Carcase,50,7.7,Christopher Hodson,Rosemary Anne Sisson-Dorothy L. Sayers,British Broadcasting Corporation-NOVA/WGBH Boston,Crime-Drama-Mystery,
14367,1998.0,Lethal Weapon 4,127,6.6,Richard Donner,Shane Black-Jonathan Lemkin-Alfred Gough,Warner Bros.-Silver Pictures-Donner/Shuler-Donner Productions,Action-Crime-Thriller,"Martin Riggs and Roger Murtaugh, after escaping death from the previous movies are put on a hit list by The Triads. When blood thirsty mercenaries are on their tail they team up again with Leo Getz and Lorna Cole, a newcomer (Chris Rock) to finally put an end to the Triads for good."
14368,2005.0,Building the Alaska Highway: American Experience,48,7.2,Tracy Heather Strain,Randall MacLowry,Diner Media-WGBH,Documentary-Biography-History,
14369,1990.0,Cover Up,,,,,,,
