id,year,title,Runtime,Rating,Directors,Writers,Production companies,Genres,Plot
4455,1999.0,Ethics for the New Millinneum: The Holiness the XIV Dalami Lama,,,,,,,
4456,1997.0,Cats Don't Dance,75,6.9,Mark Dindal,Mark Dindal-Robert Lence-Brian McEntee,David Kirschner Productions-Turner Feature Animation-Turner Pictures,Animation-Comedy-Family-Fantasy-Musical,"Danny, an ambitious singing and dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star."
4457,1995.0,Thomas & Friends: 10 Years of Thomas,,,,,,,
4458,2002.0,Terror / Little Shop of Horrors,,,,,,Comedy-Horror,
4459,1977.0,Stroszek,115,8.0,Werner Herzog,Werner Herzog,Werner Herzog Filmproduktion-Zweites Deutsches Fernsehen (ZDF)-Skellig Edition,Comedy-Drama,"Bruno Stroszek is released from prison and warned to stop drinking. He has few skills and fewer expectations: with a glockenspiel and an accordion, he ekes out a living as a street musician. He befriends Eva, a prostitute down on her luck. After they are harried and beaten by the thugs who have been Eva's pimps, they join Bruno's neighbor, Scheitz, an elderly eccentric, when he leaves Germany to live in Wisconsin. In that winter bound, barren prairie, Bruno works as a mechanic, Eva as a waitress. They buy a trailer. Then, bills mount, the bank threatens to repossess the trailer, Eva wants privacy, and inexorably, the promise of a new life deserts Bruno."
4460,2000.0,Me Myself I,116,6.6,Bobby Farrelly-Peter Farrelly,Peter Farrelly-Mike Cerrone-Bobby Farrelly,Twentieth Century Fox-Conundrum Entertainment,Comedy,"Charlie is a Rhode Island state trooper with a multiple personalities. He is otherwise mild-mannered and non confrontational until somebody or something pushes him a little too far. That's when his maniacal alter-ego, Hank, takes over. Charlie is assigned on a routine mission to return alleged fugitive Irene back to upstate New York, but they wind up on the run from corrupt police officers. And their escape would be a lot simpler on everybody involved if Hank didn't keep stepping in at the most inopportune times...."
4461,2002.0,Godzilla Against Mechagodzilla,88,6.8,Masaaki Tezuka,Wataru Mimura,Toho Company,Action-Family-Sci-Fi-Thriller,"To protect Japan from yet another monster attack, this time from a new and malevolent member of the Godzilla (Gojira) species, the Japanese government creates a human-piloted cyborg, codenamed Kiriyu, using the skeleton of the original Godzilla (Gojira) that attacked Japan in 1954."
4462,1997.0,Raven,,,,,,,
4463,2000.0,Escaflowne: The Movie,98,6.8,Kazuki Akane-Yoshiyuki Takei,Ryôta Yamaguchi-Kazuki Sekine,Bandai Visual Company-Bones-Sunrise,Adventure-Animation-Drama-Fantasy-Romance-Action-Sci-Fi-Thriller,"High school student Hitomi Kanzaki, depressed and despondent, wishes to disappear from her world. Her wishes are heard in the alternate world of Gaea where a battle for absolute control is raging! Magically, Hitomi is suddenly transported to this other world and is bestowed with the power to decide its ultimate fate!"
4464,2000.0,Korn: R U Ready?: Unauthorized,,,,,,,
4465,1998.0,The Big One,,,,,,,
4466,1987.0,Assault of the Killer Bimbos,,,,,,,
4467,2000.0,The Best of Tina Turner: Celebrate!,,,,,,,
4468,1998.0,Frasier: Season 6,,,,,,,
4469,2002.0,Demon Slayer,,,,,,,
4470,2004.0,Blue's Clues: Blue Talks,,,,,,,
4471,1997.0,If I Never See You Again,97,7.2,Juan Pablo Villaseñor,Juan Pablo Villaseñor,Centro de Capacitación Cinematográfica-Estudios Churubusco Azteca S.A.-Instituto Mexicano de Cinematografía,Comedy,"Five elderly men in a retirement home form a music group, and when a friend of theirs die, they decide to take the ashes to Tijuana, but the nursing home staff and the police pursue them, the band only have one more dream to fulfill, perform a concert on a stage."
4472,2003.0,Love Actually,135,7.6,Richard Curtis,Richard Curtis,Universal Pictures-StudioCanal-Working Title Films-DNA Films,Comedy-Drama-Romance,"Against the backdrop of aged has-been rock star Billy Mack's Christmas themed comeback cover of ""Love Is All Around"" which he knows is crap and makes no bones about it much to his manager Joe's chagrin as he promotes the record, several interrelated stories about romantic love and the obstacles to happiness through love for Londoners are presented in the five weeks preceding Christmas. Daniel's wife has just passed away, leaving him to take care of his adolescent stepson Sam by himself. Daniel is uncertain how to deal with Sam and his problems without his wife present, especially in light of a potential budding romance within their household. Juliet and Peter have just gotten married. They believe that Peter's best friend and best man Mark hates Juliet but won't say so to his or her face. Others looking at the situation from the outside believe Mark is jealous of Juliet as he is in love with Peter himself. Jamie, a writer, is taking a writing retreat by himself in rural France following catching his latest girlfriend in an indiscretion. Jamie ends up spending much time in France with Aurélia, the Portuguese woman hired as the housekeeper. The question becomes not only if they can communicate their day-to-day needs with each other as she speaks no English, he speaks no Portuguese, and neither speaks French well, but communicate what seems to be their increasing mutual attraction to each other. Sarah has been in love with her co-worker Karl for the two years they have worked together, this attraction which everyone in their workplace knows about. Sarah has to decide if she can be forward enough to express this love directly to Karl, especially in light of what has been her personal priority of dealing with a family issue. Harry and Karen have been in a stable long term marriage. His new assistant Mia drops hints to him that she would like them to be romantically involved. Harry has to decide whether to fall to the temptation, especially considering being married to a perceptive wife. Single and relatively young David is the newly elected Prime Minister. At 10 Downing Street, he is attracted to one of the new household servants, slightly overweight Natalie, but isn't sure what to do about it seeing as to their respective positions, the probable public scrutiny, and an incident involving the visiting U.S. President. Socially unaware Colin believes that the lack of romantic love in his life is all the fault of standoffish British women. As such, he decides to take decisive albeit somewhat unusual geographic action. And John and Judy are movie body doubles. They can communicate with each other straightforwardly while they are simulating sex filming a movie, but they may not be able to translate the feelings behind that simulation in real life to each other."
4473,2002.0,Kermit's Swamp Years,82,5.6,David Gumpel,Jim Lewis-Joey Mazzarino-Jim Lewis,Columbia TriStar Home Entertainment-Jim Henson Home Entertainment,Adventure-Comedy-Family-Fantasy,"Kermit the Frog (Whitmire) whilst on his travels back to the swamp he grew up on, remembers one of his earlier adventures. Kermit, Croaker (Barretta), Goggles (Mazzarino) and Blotch (Kennedy) are sent on a wild adventure into the outside world, when Croaker and bully Blotch and kidnapped and placed in a pet store. It's now up to Kermit and Goggle, with help from a friendly dog called Pilgrim (Summer) to save them. But someone else has his eye on them. Dr Krassman (Hostetter) wants to buy all the frogs and use them in biology lessons."
4474,1998.0,Black Mask,,,,,,,
4475,1993.0,The Best of Beakman's World,,,,,,,
4476,1997.0,VeggieTales: The Star of Christmas,,,,,,,
4477,1934.0,A Story of Floating Weeds,86,7.9,Yasujirô Ozu,Tadao Ikeda-Yasujirô Ozu,Shochiku,Drama,"A troupe of actors comes to town, short on funds and bedeviled by bad weather, so they can't put on shows. Kihachi is the troupe's leader. He steals off every day to visit Otsune (an ex-lover) and their son, Shinkichi, who believes his father is a long-dead civil servant. Kihachi has been paying Shinkichi's tuition, and he's now at university. Kihachi's lover, Otaka, the troupe's lead actress, learns Kihachi's secret and plots to ruin Shinkichi and humiliate Kihachi: she offers money to Otoki, the troupe's ingénue, to seduce Shinkichi. Soon the boy is head over heels, and Otoki finds herself with feelings for him. Can this end well or is tragedy at hand?"
4478,1993.0,The War Room,96,7.4,Chris Hegedus-D.A. Pennebaker,,Cyclone Films-McEttinger Films-Pennebaker Associates,Documentary-History,"A behind-the-scenes documentary about the Clinton for President campaign, focusing on the adventures of spin doctors James Carville and George Stephanopoulos. Bill Clinton himself is almost never seen."
4479,1980.0,Ordinary People,124,7.8,Robert Redford,Judith Guest-Alvin Sargent-Nancy Dowd,Paramount Pictures-Wildwood Enterprises,Drama,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together."
4480,2002.0,Bonnaroo Music Festival 2002,,7.8,L.A. Johnson,,,Documentary-Music,
4481,1996.0,Great Alaska Train Adventure,,,,,,,
4482,2000.0,Whipped,82,4.5,Peter M. Cohen,Peter M. Cohen,Hi-Rez Films,Comedy-Romance,"In New York, Brad, Zeke and Jonathan are wolves and best friends. They meet each other once a week together with their married friend Eric to tell theirs dates, affairs and sex experiences along the week. Brad and Zeke are greater lovers and Jonathan loves to self-masturbate. One day, each one of them discloses to the others that has met the perfect girlfriend. Indeed, they discover that their girlfriends is the same woman called Mia. Their dispute for Mia will affect their friendship."
4483,2000.0,Human Traffic,,,,,,Documentary-News,
4484,2000.0,Xena: Warrior Princess: Season 6,,,,,,,
4485,1953.0,House of Wax / The Mystery of the Wax Museum,,,,,,,
4486,1982.0,Barry Manilow: Copacabana,,,,,,,
4487,2002.0,Whacked!,91,6.1,James Bruce,Matthew Goodman-Paul Sampson,Modern Digital-North by Northwest Entertainment,Action-Comedy,"Growing up in the roughest area of New Jersey, adopted brothers Mark (Patrick Muldoon) and Tony were always ""wise"" beyond their years. As adults, the two have both found work as hired killers - one for the Mob, the other for the CIA. When a scheme to embezzle millions in government funds is uncovered, the evidence points straight to the top of the Agency. The two brothers are drawn into the center of the action as they protect the needy hacker (Judge Reinhold) who is the only cyber-witness to the crime. Dodging multiple hit squads, they try to stay one step ahead of the army of agents and Wise Guys gunning for them. With the help of a childhood friend, the now beautiful and sex Laura (Carmen Electra), as well as the local Mob boss, they just mi ft save themselves and catch the criminals in the process. If not, they could be the next ones who get WHACKED!"
4488,2000.0,Wonder Boys,107,7.4,Curtis Hanson,Michael Chabon-Steve Kloves,British Broadcasting Corporation-MFF Feature Film Productions-Marubeni-Mutual Film Company-Paramount Pictures-Scott Rudin Productions-Tele München Fernseh Produktionsgesellschaft-Toho-Towa,Comedy-Drama,"Grady Tripp is a professor/writer living in Pittsburgh who is struggling with writer's block. Whilst doing this, he also manages to get the chancellor pregnant. In the meantime, he and a college student, James Leer are trying to find a rare jacket once owned by Marilyn Monroe, and a college girl, Hannah Green boarding with Grady has a bit of a crush on him."
4489,1961.0,Mysterious Island,101,6.8,Cy Endfield,John Prebble-Daniel B. Ullman-Crane Wilbur,Ameran Films,Adventure-Family-Fantasy-Sci-Fi,"During the US Civil War, Union POWs escape in a balloon and end up stranded on a South Pacific island, inhabited by giant plants and animals. They must use their ingenuity to survive the dangers, and to devise a way to return home. Sequel to '20,000 Leagues Under the Sea'."
4490,2004.0,Ned Kelly,50,,Barrie Dowdall,Barrie Dowdall-Gregory Miller,Ned Kelly Pictures,Documentary,
4491,1997.0,Rose Hill,99,6.7,Christopher Cain,Julie Garwood-Earl W. Wallace,Boys Next Door Productions Inc.-Hallmark Hall of Fame Productions,Family-Western,Four orphan boys running from the law in New York stumble upon a baby in a carriage. They decide to head west and take the baby which they name Mary Rose with them. Eventually they set up a ranch which they name Rose Hill. Mary Rose grows up to be a beautiful woman and gets involved with a man who kills one of her brothers. Her brothers then explain to her that they found her in New York and she returns to find her real family. During this time Rose Hill is falling apart since her oldest brother has fallen ill and her other two brothers have gone their separate ways.
4492,2004.0,Club Dread,104,5.7,Jay Chandrasekhar,Jay Chandrasekhar-Kevin Heffernan-Steve Lemme,Broken Lizard Industries-Cataland Films-Coconut Pete Productions-Fox Searchlight Pictures,Comedy-Horror-Mystery-Thriller,"Broken Lizard is surrounded by limber, wanton women on a booze-soaked island resort owned by Coconut Pete, a rock star has-been. But the non-stop party takes a turn for the weird when dead bodies start turning up. Everyone begins to look suspicious. Could it be Sam, of the Fun Police brigade, who is quick-on-the-trigger with his tequila-loaded Super Soaker; Jenny, the over-sexed fitness instructor; Juan, the flamboyant diving instructor with a secret third-world past; Putman, the bratty British tennis coach/fanatic; Dave, the Ecstasy-crazed, adopted nephew of Coconut Pete; or the burly masseuse blessed with a creepy touch--that can render anyone into instant Jell-O? Can the inhabitants of Pleasure Island unite, solve the mystery and restore happy hour to this tropical bacchanal?"
4493,2003.0,Ju-on: The Grudge,92,6.4,Takashi Shimizu,Takashi Shimizu,Pioneer LDC-Nikkatsu-Oz Company-Xanadeux-Kadokawa Shoten Publishing Co.-Aozora Investments-Tokyo Theatres K.K.,Drama-Horror,"While driving , the pregnant horror-movie actress Kyôko Harase and her fiancé are in a car crash caused by the Toshio's friend. Kyôko loses her baby and her fiancé winds up in a coma. Kyôko was cursed together with a television crew when they shot a show in the haunted house where Kayako was brutally murdered by her husband years ago. While each member of the team dies or disappears, Kyôko is informed that she has a three-and-a-half-month-old fetus in her womb."
4494,1997.0,Cartoon Crazys: Vol. 1,,,,,,,
4495,2002.0,Clifford: Happy Birthday Clifford / Puppy Love,,,,,,,
4496,1993.0,Farewell My Concubine,171,8.1,Kaige Chen,Pik Wah Lee-Pik Wah Lee-Wei Lu,Beijing Film Studio-China Film Co-Production Corporation-Maverick Picture Company-Tomson Films,Drama-Music-Romance,"""Farewell, My Concubine"" is a movie with two parallel, intertwined stories. It is the story of two performers in the Beijing Opera, stage brothers, and the woman who comes between them. At the same time, it attempts to do no less than squeeze the entire political history of China in the twentieth century into a three-hour time-frame."
4497,1990.0,Texasville,123,6.0,Peter Bogdanovich,Larry McMurtry-Peter Bogdanovich,Cine-Source-Nelson Entertainment,Drama,"The summer of 1984: 32 years after Duane Jackson captained the high school football team and Jacy Farrow was homecoming queen, the small town of Anarene, Texas prepares for its centennial celebration. Oil prices are down, banks are failing, and Duane's $12 million in debt. His wife Karla drinks too much, his children are always in trouble, and he tom-cats around with the wives of friends. Jacy's back in town, after a mildly successful acting career, life in Italy, and the death of her son. People assume Duane and Jacy will resume their high school romance. And Sonny is ""tired in his mind,"" causing worries for his safety. Can these friends find equilibrium in middle age?"
4498,2000.0,Gonin,,,,,,,
4499,2002.0,In My Skin,93,6.3,Marina de Van,Marina de Van,Lazennec & Associés-Canal+-Centre National de la Cinématographie-Natexis Banques Populaires Images 2,Drama-Horror,"Successful, young, with a loving boyfriend on her side, Esther is a woman who seems satisfied with her life, nevertheless, ever since that profound laceration in her leg, underneath this elaborate facade, Esther conceals another, more compulsive self. Somehow numb to the pain, Esther, little by little, begins to develop an enthralling and equally compelling fascination for the taste of her own flesh, burrowing deeper and deeper into an unknown realm of self-mutilation and dreadful cannibalistic pleasure. Gradually, as the blind primitive impulses literally consume Esther, her ever-growing fits of fetishistic self-consuming rage will inevitably become noticeable to everyone, and above all, to her worried boyfriend. But he is just powerless against Esther's unsatisfied cravings."
4500,1945.0,Les Dames du Bois de Boulogne,86,7.4,Robert Bresson,Robert Bresson-Denis Diderot-Jean Cocteau,Les Films Raoul Ploquin,Drama-Romance,"Hélène understands that Jean doesn't love her anymore. She is full of grief and anger, and she starts brooding on revenge. When she meets Jean, she pretends herself to be the one that has ceased to love the other. Jean is relieved, because now he thinks they can part as friends. Hélène goes to a night club, where a young woman, Agnès, is a famous dancer. Agnés has been forced into this life of debauchery and courtesanship because of poverty. She hates it and all the lecherous men. Hélène has met Agnès and her mother several years ago, and after the show she looks them up. She says that she will help them to leave this degrading life. The next day they shall move to an apartment she has rented, and stay there anonymously. Some days later she arranges a seemingly spontaneous meeting between Jean and Agnès in the Bois de Boulogne. Jean immediately falls in love with Agnès, who he thinks is an innocent girl from the countryside. Fueled by Hélène, and by Agnès's resistance, his infatuation turns into an obsession. Hélène's goal is to get Jean to marry Agnès, and then tell him that he has married a whore."
4501,2002.0,Open Hearts,113,7.6,Susanne Bier,Anders Thomas Jensen,Det Danske Filminstitut-Zentropa Entertainments,Drama-Romance,"SPOILER: Cecilie is devastated when her fiancée Joachim is seriously injured in a car accident and is paralyzed from the neck down. Marie was the driver that caused the accident and she ask her husband Niels, a doctor at the hospital where Joachim is being treated, to help out Cecilie. However their relationship evolves in an affair which threatens Niels family."
4502,2001.0,Do You Wanna Know a Secret?,90,3.1,Thomas Bradford,Kermit Christman-Del Tenney,Two Left Shoes Films,Horror-Mystery-Thriller,
4503,1996.0,Grace of My Heart,116,6.7,Allison Anders,Allison Anders,Cappa Production-Gramercy Pictures-Universal Pictures,Comedy-Drama-Music,"An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break, through the pain of rejection from the recording industry and a bad marriage, to her final triumph."
4504,2001.0,The Peter Rabbit Collection: The Tale of Peter Rabbit and Benjamin Bunny / The Tale of Mr. Tod,,,,,,,
4505,2003.0,Young Gods,104,4.6,Jukka-Pekka Siili,Jaajo Linnonmaa-Jukka Vieno,Helsinki Filmi Oy-SubTV,Drama,"Taavi, who never goes anywhere without his video camera, and his young and wealthy friends find themselves on the cusp of adulthood. After throwing a wild party at the mansion left to him by his deceased parents, Taavi shoots video of the partygoers in their various states of undress and drunken sexual congress. What begins as a prank spurs Taavi and his friends Jere, Sami, and Markus to form a club, the only requirement for admission being that each young man must bring a tape of his latest sexual conquest to every club meeting. The risque game quickly degenerates into dangerous compulsion as relationships implode and the boys forsake their girlfriends in favor of prostitutes and ""swingers"". As currents of coercion and abuse enter the picture, each young man must ultimately confront his own morality in the viewfinder."
4506,1961.0,Breakfast at Tiffany's,115,7.7,Blake Edwards,Truman Capote-George Axelrod,Jurow-Shepherd,Comedy-Drama-Romance,"Holly Golightly is a flighty Manhattan party girl, who expects ""money for the powder room as well as for cab fare"" for her companionship. She has even gotten a lucrative once weekly job to visit notorious convict Sally Tomato in Sing Sing, she needing to report back to Sally's lawyer the weather report that Sally tells her as proof of her visits with him in return for payment. Her aspirations for glamour and wealth are epitomized by the comfort she feels at Tiffany's, the famous high-end jewelry retailer where she believes nothing can ever go wrong. Her resolve for this wealth is strengthened, if not changed slightly in focus, upon news from home. Into Holly's walk-up apartment building and thus her life is Paul Varjak, a writer who Holly states reminds her of her brother Fred, who she has not seen in years and who is currently enlisted in the army. The two quickly become friends in their want for something outside of their current lot. Paul's situation is closer to Holly's than he would like to admit. Having not had anything published in over five years, he is a kept man by his wealthy married ""decorator"", Emily Eustace Failenson - who he refers to as 2E - which allows him not to write, which he no longer truly does. Eventually, Paul falls for Holly, and wants to take care of her, instead of being taken care of as is his current situation. Although Holly also seems to be falling for him, the question becomes whether Paul can fulfill Holly's life aspirations, and if not what needs to change for there even to be the possibility of a future for them."
4507,1991.0,Class Action,110,6.4,Michael Apted,Carolyn Shelby-Christopher Ames-Samantha Shad,Interscope Communications-Twentieth Century Fox,Drama-Thriller,"Jed Ward is an attorney who specializes in whistle blower, David vs. Goliath, type cases. He finds a client who is suing an auto company over a safety problem that has had a severe effect on his life after the accident. He must replace the current attorney and be ready for trial quickly, and then he finds that the defense attorney will be his estranged daughter."
4508,1966.0,Star Trek: The Original Series: Vols. 1-15,,,,,,,
4509,1977.0,Little House on the Prairie: Season 4,,,,,,,
4510,1959.0,Kaagaz Ke Phool,148,8.1,Guru Dutt,Abrar Alvi-Abrar Alvi,Ajanta Pictures-Guru Dutt Films Pvt. Ltd.,Musical-Romance,"A popular director recruits a new actress to work for his Movie. The popularity of the movie spills over to the already strained relationship between the Director and his in-law leading to ban in his access to his own daughter. Due to the emotional turmoils, the director falls from the height, while the actress who is now the queen of industry tries to bring him back into world."
4511,2000.0,The Brylcreem Boys,,,,,,,
4512,1989.0,Shocker,109,5.4,Wes Craven,Wes Craven,Alive Films-Universal City Studios-Carolco International N.V.,Comedy-Horror-Thriller,"A murderous TV repairman, Horace Pinker is killing people in a small town left, right and center. He eventually finds the home of Lt. Parker, who is investigating his crimes, and savagely murders Parker's wife, son and daughter. His other son, Jonathan has a strange connection to Pinker through his dreams, and he directs his father to Pinker's business, where a small group of officers enter. Pinker escapes in a horrific spree, killing four officers and then targeting Jonathan's girlfriend, Alison. Another dream leads Jonathan and his dad to a residence where they catch Pinker in in the act of kidnapping. Pinker is arrested after a fight with Jonathan and sentenced to die in the electric chair. When executed, Pinker - who supposedly had given his soul to the devil in exchange for the power to come back as an energy source - takes over people's bodies and continues committing murders, until Jonathan devises a plan to bring Pinker into the real world, and then cut off his power source..."
4513,2004.0,Carly Simon: Live from Martha's Vineyard,,,,,,,
4514,1979.0,The Bushido Blade,,,,,,,
4515,1986.0,Extremities,89,6.3,Robert M. Young,William Mastrosimone-William Mastrosimone,Atlantic Entertainment Group,Drama-Thriller,"An intended rape victim manages to escape from her attacker but leaves her purse behind. Worried that he may visit her house and finish what he has started, she contacts the police but they are unable to help, saying that she has no proof. ""If he calls, let us know and we'll send a man round!"" A fat load of good that would be. Her worst fears are realised when, alone one day in the house, her attacker visits and attempts again to rape her. Circumstances allow her not only to resist the attack but to turn the tables and lock him away. And that is where her dilemma really starts. Does she release him and risk another attack? Does she go to the police and risk being called a liar? Or does she kill him - and become as low as him?"
4516,1999.0,Saturday Night Live: Christmas,65,7.2,Beth McCarthy-Miller-Paul Miller-Dave Wilson,Michael O'Donoghue,NBC Home Video,Comedy,
4517,1997.0,Mimic,105,5.9,Guillermo del Toro,Donald A. Wollheim-Matthew Robbins-Guillermo del Toro,Dimension Films-Miramax,Horror-Sci-Fi,"A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist, Susan Tyler, creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation, but three years later Susan finds out that the species has survived and evolved into a large, gruesome monster that can mimic human form."
4518,1964.0,The Beatles: Washington D.C. Feb. 11th,,,,,,,
4519,2003.0,Out for a Kill,90,3.4,Michael Oblowitz,Danny Lerner-Dennis Dimster-Sam Hayes,Millennium Films-Luminocity Productions-Emmett/Furla/Oasis Films-Harbor Productions-Millennium Films,Action-Crime-Thriller,"Archeology Professor Robert Burns is on location leading an important dig in the ancient ruins on the Far Eastern Chinese border. He accidentally discovers that the Chinese Mafia, the Tong, is using his newly discovered ancient Chinese artifacts to hide and smuggle narcotics across the border. Robert immediately tries to flee with his assistant and narrowly manages to escape the pursuing Tong but not without a heavy price. His loyal assistant is killed and he is framed with the evidence at the Chinese border by the Chinese military and U.S. Drug Enforcement Agency. He is locked up in a Chinese prison where he is guilty until proven innocent. His loving wife Maya vows to help get him out of jail. The DEA finally convinces the Chinese military that Robert may be of more help to them outside jail by leading them to the real smugglers. Once he leaves his Chinese prison cell Robert would rather enjoy his freedom back in the U.S. and keep his past behind him, but The Tong catches up to him and threatens not only his life but that of his wife. They threatened the wrong man. Secrets of Robert's past start to emerge as he unleashes his awesome martial arts fighting abilities to defend himself and his wife. Now that The Tong and their drug cartel know who he is they will stop at nothing to kill Robert to protect their own corrupt interests. To avenge the lives of loved ones he has lost, Robert must hunt down, pursue and find each of the Tong members. In a classic homage to Chinese martial arts films, he is involved in intense hand to hand combat including sword fighting, guns, car chases, and other ingenious forms of fighting to mame and kill these Tong members. He deciphers their ancient coded Tong tattoos which leads him to their don, Wong Dai- The Emperor; the man who controls an empire of crime and corruption across many borders. As an added twist Robert discovers upon meeting Wong Dai, that the evil man himself has been manipulating our protagonist in order to have him kill Wong Dai's own Tong members and thus, secure the ill gotten gains of Wong Dai's empire of crime for himself."
4520,1995.0,Grumpier Old Men,101,6.6,Howard Deutch,Mark Steven Johnson-Mark Steven Johnson,Lancaster Gate-Warner Bros.,Comedy-Romance,"Things don't seem to change much in Wabasha County: Max and John are still fighting after 35 years, Grandpa still drinks, smokes, and chases women , and nobody's been able to catch the fabled ""Catfish Hunter"", a gigantic catfish that actually smiles at fishermen who try to snare it. Six months ago John married the new girl in town (Ariel), and people begin to suspect that Max might be missing something similar in his life. The only joy Max claims is left in his life is fishing, but that might change with the new owner of the bait shop."
4521,2002.0,Wire in the Blood: Justice Painted Blind,49,7.8,Roger Gartland,Alan Whiting-Val McDermid,,Crime-Drama-Mystery-Thriller,
4522,1998.0,Independent's Day,,5.7,Marina Zenovich,Marina Zenovich,Graceful Pictures-Pretty Pictures-SundanceTV,Documentary,
4523,2003.0,Me & Mrs. Jones,,,,,,,
4524,1988.0,Bat 21,105,6.4,Peter Markle,William C. Anderson-William C. Anderson-George Gordon,TriStar Pictures-Vision PDG-Eagle Films-Bat 21 Limited L.P.,Drama-War,"Lt. Col. Iceal ""Ham"" Hambleton is a weapons countermeasures expert and when his aircraft is shot over enemy territory the Air Force very much wants to get him back. Hambleton knows the area he's in is going to be carpet-bombed but a temporary shortage of helicopters causes a delay. Working with an Air Force reconnaissance pilot, Capt. Bartholomew Clark, he maps out an escape route based on golf courses he has played. Along the way however, he has to face enemy forces and the death of some of his fellow soldiers."
4525,2004.0,Nick Jr. Celebrates Spring,,,,,,,
4526,2002.0,The Wiggles: Hoop-Dee-Doo!,,,,,,,
4527,1996.0,The Cherokee Kid,91,6.2,Paris Barclay,Tim Kazurinsky-Denise DeClue,Afros & Bellbottoms Productions-Home Box Office-Spring Creek Productions,Comedy-Western,"When greedy land-grabber, Bloomington, destroys his family, Isaiah, knows nothing about the world, but vows to someday get revenge. He learns about good and evil by being forced to rob a bank and then capturing the gang. He learns how to live off the land from Otter Bob, the ""Best Mountain Man in Texas"". He learns about friendship and loyalty after saving the life of Cortina, the ""Hero of the Mexican People"". He learns how to shoot from Nat Love. He learns about love from Stagecoach Mary. It finally comes down to a showdown with the notorious Undertaker, who's working for Bloomington. But, there's something about The Undertaker that makes this worse since there's a rumor the he killed Isaiah's brother, Jedediah."
4528,1996.0,Xena: Warrior Princess: Season 2,,,,,,,
4529,1999.0,How's Your News?,82,7.6,Arthur Bradford,,,Documentary,"A Documentary chronicling the travels of a team of reporters and crew across America in a hand painted RV. Each of the reporters have a disability ranging from Down's Syndrome to spastic cerebal palsy and their own style for gathering news. The basic approach is ""man on the street"" reporting and the interactions are sometimes hysterical, sometimes confusing but always honest."
4530,1985.0,Def Con 4,88,4.4,Paul Donovan-Digby Cook-Tony Randel,Paul Donovan,New World Pictures-Salter Street Films International,Action-Sci-Fi,"Two men and a woman circle the globe in a satellite armed with a nuclear device. The third world war breaks out, and a few months later the satellite crashes. They survive the crash but one man gets killed by survivors and the other man gets caught. The woman stays by the remains of the the satellite but is soon caught by evil punks who have taken power."
4531,2004.0,The Best of Triumph the Insult Comic Dog,61,8.3,,,NBC Enterprises,Comedy,"Triumph the Insult Comic Dog visits the Westminster Kennel Club Dog Show, guest stars on Hollywood Squares (1998), meets Bon Jovi, goes to the NYC premiere of Star Wars: Episode II - Attack of the Clones (2002), gets into an altercation with Eminem at the 2002 MTV VMAs, and interviews various citizens of Quebec."
4532,1994.0,Shaolin Avengers,86,5.3,Chiu Lee,Chiu Lee-Chi Lo-Shu-Kei Wong,,Action,"In the 18th century, the Manchurian Ch'ings are intent on closing the Shaolin temple, where Hong Zhi-Guan is a leader. Kow Ching Chung, once Hong's friend, leads the troops against the temple. Hong must go into hiding. By chance, Hong rescues Feng Shi-Yu, a young and clever fighter, from a jealous neighbor; an alliance builds between Hong and the younger man. To find Hong, Kow sends a spy into Feng's household, a young woman named Moon. Feng falls in love with her, but is she only faking love for him? Hong, Feng, and Feng's family are on a collision course with the ambitious Kow. Blood will flow."
4533,2001.0,L.I.E.,97,7.2,Michael Cuesta,Stephen M. Ryder-Michael Cuesta-Gerald Cuesta,Alter Ego Entertainment-Belladonna Productions,Crime-Drama,"Fifteen-year-old Howie loses just about everything and everyone in the space of a single week, but ends up finding himself in the process. His mother has just died. His father, a building contractor, can barely keep tabs on his young girlfriend, let alone his own son. Thusly, the teen must navigate his adolescence virtually unsupervised. Floating towards an ill-behaved existence, Howie and his crowd begin robbing houses in the middle-class neighborhoods off the Long Island Expressway. Together, he and his best friend Gary break into a place belonging to an old guy named Big John, a local man who is a respected pillar of the community. When Big John fingers Gary for the crime, Howie learns that his pal has been leading a secret, dangerous but also alluring double life. Subsequently, we also discover that Big John has secrets of his own."
4534,1996.0,National Geographic: 30 Years of National Geographic Specials,,,,,,,
4535,1994.0,Blank Check,93,5.2,Rupert Wainwright,Blake Snyder-Colby Carr,Walt Disney Pictures-Agelson-Baumgarten,Comedy-Crime-Family,"After committing check fraud, Preston Waters begins to live out his 12 year old fantasies by spending a million dollars in six days. But when it came to being an adult, he quickly realized that he didn't quite fit the bill. Miguel Ferrer and Brian Bonsall star in this 1994 kid classic that will leave you asking the question ""why didn't this kid get grounded?"""
